dataset,threshold,count,precision,recall,f1
small_products50cc50rnd100un_RandomForest_2,0.515,62,0.22580645161290322,1.0,0.3684210526315789
medium_products80cc20rnd100un_LinearSVC_2,0.71,66,0.3181818181818182,1.0,0.4827586206896552
medium_products80cc20rnd100un_NaiveBayes_1,0.005,771,0.17120622568093385,1.0,0.292358803986711
medium_products20cc80rnd100un_LogisticRegression_3,0.835,283,0.3745583038869258,1.0,0.5449871465295629
medium_products80cc20rnd050un_DecisionTree_3,0.965,24,0.4583333333333333,1.0,0.6285714285714286
medium_products80cc20rnd100un_LinearSVC_1,0.71,66,0.3181818181818182,1.0,0.4827586206896552
medium_products80cc20rnd000un_XGBoost_1,0.93,2,1.0,1.0,1.0
small_products50cc50rnd050un_NaiveBayes_3,0.49,190,0.19473684210526315,1.0,0.32599118942731276
large_products80cc20rnd100un_LinearSVC_1,0.9,26,0.34615384615384615,1.0,0.5142857142857142
small_products50cc50rnd050un_LinearSVC_2,0.755,94,0.44680851063829785,1.0,0.6176470588235294
medium_products50cc50rnd000un_XGBoost_3,0.9,8,1.0,1.0,1.0
medium_products20cc80rnd050un_LogisticRegression_2,0.9550000000000001,183,0.6174863387978142,1.0,0.7635135135135135
medium_products80cc20rnd100un_XGBoost_2,0.9,9,0.6666666666666666,1.0,0.8
large_products80cc20rnd100un_DecisionTree_1,0.62,200,0.2,1.0,0.3333333333333333
small_products80cc20rnd000un_LinearSVC_2,0.96,1,1.0,1.0,1.0
large_products20cc80rnd000un_LinearSVC_3,0.98,2,1.0,1.0,1.0
small_products20cc80rnd100un_LogisticRegression_1,0.91,202,0.3465346534653465,1.0,0.5147058823529411
small_products20cc80rnd050un_LinearSVC_3,0.93,2,0.5,1.0,0.6666666666666666
small_products20cc80rnd100un_NaiveBayes_3,0.005,286,0.2202797202797203,1.0,0.36103151862464183
medium_products20cc80rnd100un_DecisionTree_3,0.965,2,0.5,1.0,0.6666666666666666
medium_products20cc80rnd100un_LinearSVC_1,0.975,1,1.0,1.0,1.0
medium_products20cc80rnd000un_NaiveBayes_1,0.485,226,0.4911504424778761,1.0,0.658753709198813
medium_products80cc20rnd000un_NaiveBayes_1,0.065,407,0.2972972972972973,1.0,0.4583333333333333
small_products20cc80rnd100un_RandomForest_2,0.52,428,0.2102803738317757,1.0,0.3474903474903475
large_products80cc20rnd100un_RandomForest_2,0.52,2,0.5,1.0,0.6666666666666666
large_products20cc80rnd000un_XGBoost_2,0.86,6,1.0,1.0,1.0
medium_products20cc80rnd100un_XGBoost_3,0.925,18,0.3888888888888889,1.0,0.56
large_products80cc20rnd000un_XGBoost_3,0.8150000000000001,3,1.0,1.0,1.0
medium_products20cc80rnd000un_DecisionTree_1,0.9550000000000001,3,0.6666666666666666,1.0,0.8
medium_products80cc20rnd050un_LogisticRegression_2,0.9500000000000001,158,0.5063291139240507,1.0,0.6722689075630253
large_products50cc50rnd100un_LinearSVC_2,0.97,4,0.75,1.0,0.8571428571428571
medium_products50cc50rnd000un_LinearSVC_1,0.935,6,1.0,1.0,1.0
medium_products50cc50rnd000un_XGBoost_1,0.9,6,1.0,1.0,1.0
medium_products80cc20rnd000un_LinearSVC_2,0.985,1,1.0,1.0,1.0
large_products50cc50rnd050un_DecisionTree_1,0.975,17,0.8823529411764706,1.0,0.9375
medium_products80cc20rnd100un_RandomForest_1,0.535,9,0.4444444444444444,1.0,0.6153846153846154
medium_products50cc50rnd050un_NaiveBayes_2,0.05,453,0.2980132450331126,1.0,0.45918367346938777
small_products20cc80rnd100un_NaiveBayes_2,0.005,286,0.2202797202797203,1.0,0.36103151862464183
small_products20cc80rnd100un_XGBoost_3,0.9450000000000001,1,1.0,1.0,1.0
small_products20cc80rnd000un_XGBoost_3,0.9400000000000001,2,1.0,1.0,1.0
medium_products80cc20rnd000un_DecisionTree_2,0.925,33,0.48484848484848486,1.0,0.6530612244897959
medium_products20cc80rnd100un_LogisticRegression_2,0.835,283,0.3745583038869258,1.0,0.5449871465295629
small_products80cc20rnd100un_LinearSVC_3,0.75,45,0.26666666666666666,1.0,0.42105263157894735
small_products20cc80rnd050un_RandomForest_2,0.645,2,0.5,1.0,0.6666666666666666
small_products50cc50rnd050un_DecisionTree_3,0.86,139,0.2014388489208633,1.0,0.33532934131736525
small_products20cc80rnd050un_XGBoost_3,0.9450000000000001,3,1.0,1.0,1.0
large_products50cc50rnd100un_DecisionTree_1,0.525,20,0.3,1.0,0.46153846153846156
large_products80cc20rnd050un_DecisionTree_3,0.98,14,0.7857142857142857,1.0,0.88
medium_products50cc50rnd050un_LinearSVC_2,0.8300000000000001,43,0.5813953488372093,1.0,0.7352941176470589
small_products50cc50rnd050un_NaiveBayes_2,0.49,190,0.19473684210526315,1.0,0.32599118942731276
small_products80cc20rnd050un_LogisticRegression_3,0.98,55,0.45454545454545453,1.0,0.625
medium_products50cc50rnd100un_XGBoost_1,0.92,1,1.0,1.0,1.0
medium_products20cc80rnd100un_DecisionTree_1,0.965,2,0.5,1.0,0.6666666666666666
small_products50cc50rnd000un_XGBoost_3,0.93,2,1.0,1.0,1.0
large_products80cc20rnd000un_RandomForest_3,0.52,18,0.7222222222222222,1.0,0.8387096774193549
large_products50cc50rnd050un_RandomForest_1,0.525,8,0.75,1.0,0.8571428571428571
small_products20cc80rnd050un_NaiveBayes_1,1.0,61,0.32786885245901637,1.0,0.49382716049382713
medium_products80cc20rnd050un_DecisionTree_2,0.925,40,0.45,1.0,0.6206896551724138
small_products80cc20rnd050un_XGBoost_3,0.91,4,0.5,1.0,0.6666666666666666
large_products20cc80rnd000un_XGBoost_1,0.86,5,1.0,1.0,1.0
medium_products50cc50rnd050un_NaiveBayes_1,0.05,453,0.2980132450331126,1.0,0.45918367346938777
large_products50cc50rnd000un_DecisionTree_3,0.975,26,0.9230769230769231,1.0,0.96
small_products50cc50rnd100un_XGBoost_2,0.965,1,1.0,1.0,1.0
large_products50cc50rnd100un_RandomForest_2,0.505,154,0.24675324675324675,1.0,0.3958333333333333
large_products20cc80rnd000un_DecisionTree_3,0.995,28,0.9642857142857143,1.0,0.9818181818181818
large_products80cc20rnd100un_LogisticRegression_3,0.97,90,0.32222222222222224,1.0,0.48739495798319327
small_products50cc50rnd100un_NaiveBayes_1,0.005,339,0.1415929203539823,1.0,0.24806201550387597
small_products50cc50rnd050un_NaiveBayes_1,0.49,190,0.19473684210526315,1.0,0.32599118942731276
medium_products50cc50rnd100un_DecisionTree_3,0.9500000000000001,66,0.25757575757575757,1.0,0.40963855421686746
small_products20cc80rnd100un_NaiveBayes_1,0.005,286,0.2202797202797203,1.0,0.36103151862464183
small_products50cc50rnd050un_LogisticRegression_1,0.935,153,0.46405228758169936,1.0,0.6339285714285714
large_products80cc20rnd000un_LinearSVC_2,0.91,33,0.7878787878787878,1.0,0.8813559322033898
large_products50cc50rnd050un_XGBoost_2,0.91,2,1.0,1.0,1.0
small_products80cc20rnd050un_NaiveBayes_2,1.0,23,0.21739130434782608,1.0,0.35714285714285715
medium_products50cc50rnd050un_DecisionTree_3,0.905,75,0.28,1.0,0.4375
medium_products80cc20rnd100un_NaiveBayes_2,0.005,771,0.17120622568093385,1.0,0.292358803986711
small_products80cc20rnd100un_LinearSVC_1,0.75,45,0.26666666666666666,1.0,0.42105263157894735
medium_products50cc50rnd000un_DecisionTree_1,0.9500000000000001,30,0.3,1.0,0.46153846153846156
large_products80cc20rnd050un_NaiveBayes_1,1.0,3,0.6666666666666666,1.0,0.8
large_products50cc50rnd050un_LinearSVC_3,0.9,41,0.7317073170731707,1.0,0.8450704225352113
large_products20cc80rnd100un_NaiveBayes_3,0.74,418,0.3444976076555024,1.0,0.5124555160142349
large_products50cc50rnd100un_LinearSVC_3,0.97,4,0.75,1.0,0.8571428571428571
small_products80cc20rnd050un_NaiveBayes_3,1.0,23,0.21739130434782608,1.0,0.35714285714285715
large_products80cc20rnd050un_LogisticRegression_1,0.965,173,0.5838150289017341,1.0,0.7372262773722628
medium_products20cc80rnd000un_LogisticRegression_1,0.995,70,0.7714285714285715,1.0,0.8709677419354839
small_products20cc80rnd050un_XGBoost_2,0.9400000000000001,4,1.0,1.0,1.0
large_products20cc80rnd050un_LogisticRegression_3,0.995,106,0.7264150943396226,1.0,0.8415300546448088
medium_products20cc80rnd000un_XGBoost_3,0.92,4,1.0,1.0,1.0
large_products80cc20rnd100un_RandomForest_1,0.52,5,0.2,1.0,0.3333333333333333
large_products20cc80rnd100un_RandomForest_3,0.5,387,0.268733850129199,1.0,0.42362525458248473
small_products50cc50rnd000un_LogisticRegression_3,0.995,45,0.5333333333333333,1.0,0.6956521739130435
small_products20cc80rnd100un_DecisionTree_3,0.88,35,0.2571428571428571,1.0,0.4090909090909091
medium_products20cc80rnd050un_NaiveBayes_3,0.23,304,0.41118421052631576,1.0,0.5827505827505828
small_products20cc80rnd050un_DecisionTree_3,0.88,43,0.3023255813953488,1.0,0.4642857142857143
small_products50cc50rnd000un_LogisticRegression_2,0.995,45,0.5333333333333333,1.0,0.6956521739130435
large_products80cc20rnd100un_NaiveBayes_1,0.37,551,0.2014519056261343,1.0,0.33534743202416917
medium_products20cc80rnd100un_NaiveBayes_3,0.015,515,0.2796116504854369,1.0,0.4370257966616085
large_products80cc20rnd100un_LogisticRegression_1,0.97,90,0.32222222222222224,1.0,0.48739495798319327
large_products80cc20rnd100un_LinearSVC_3,0.9,26,0.34615384615384615,1.0,0.5142857142857142
large_products50cc50rnd100un_DecisionTree_2,0.54,20,0.3,1.0,0.46153846153846156
small_products80cc20rnd000un_NaiveBayes_1,0.01,285,0.19649122807017544,1.0,0.3284457478005865
small_products50cc50rnd100un_RandomForest_3,0.51,538,0.1895910780669145,1.0,0.31875
small_products50cc50rnd050un_LogisticRegression_3,0.935,153,0.46405228758169936,1.0,0.6339285714285714
large_products50cc50rnd050un_RandomForest_3,0.52,9,0.5555555555555556,1.0,0.7142857142857143
medium_products80cc20rnd050un_NaiveBayes_3,1.0,24,0.2916666666666667,1.0,0.45161290322580644
medium_products50cc50rnd050un_DecisionTree_1,0.905,81,0.2962962962962963,1.0,0.45714285714285713
large_products50cc50rnd000un_LinearSVC_3,0.9500000000000001,19,0.8947368421052632,1.0,0.9444444444444444
large_products80cc20rnd000un_RandomForest_1,0.535,4,0.75,1.0,0.8571428571428571
small_products20cc80rnd050un_LinearSVC_1,0.93,2,0.5,1.0,0.6666666666666666
large_products80cc20rnd050un_RandomForest_1,0.515,19,0.6842105263157895,1.0,0.8125
medium_products80cc20rnd000un_RandomForest_3,0.51,73,0.3287671232876712,1.0,0.4948453608247423
small_products80cc20rnd000un_LogisticRegression_3,0.965,142,0.4154929577464789,1.0,0.5870646766169154
small_products80cc20rnd100un_XGBoost_1,0.865,1,1.0,1.0,1.0
large_products50cc50rnd000un_RandomForest_3,0.53,2,1.0,1.0,1.0
medium_products50cc50rnd100un_NaiveBayes_3,0.04,543,0.21915285451197053,1.0,0.3595166163141994
small_products80cc20rnd100un_NaiveBayes_3,0.01,329,0.0851063829787234,1.0,0.1568627450980392
small_products50cc50rnd000un_XGBoost_2,0.98,1,1.0,1.0,1.0
large_products50cc50rnd050un_DecisionTree_2,0.98,18,0.8333333333333334,1.0,0.9090909090909091
small_products80cc20rnd000un_DecisionTree_3,0.905,36,0.19444444444444445,1.0,0.32558139534883723
medium_products80cc20rnd000un_LinearSVC_3,0.985,1,1.0,1.0,1.0
large_products20cc80rnd000un_NaiveBayes_2,1.0,18,0.6666666666666666,1.0,0.8
small_products80cc20rnd050un_LinearSVC_1,0.8250000000000001,27,0.48148148148148145,1.0,0.65
small_products20cc80rnd000un_LogisticRegression_2,0.99,74,0.6486486486486487,1.0,0.7868852459016393
small_products80cc20rnd050un_RandomForest_2,0.52,3,0.3333333333333333,1.0,0.5
medium_products80cc20rnd000un_LogisticRegression_2,0.96,176,0.5397727272727273,1.0,0.7011070110701108
small_products80cc20rnd050un_LinearSVC_2,0.8250000000000001,27,0.48148148148148145,1.0,0.65
large_products80cc20rnd100un_LinearSVC_2,0.9,26,0.34615384615384615,1.0,0.5142857142857142
large_products20cc80rnd050un_XGBoost_3,0.87,4,1.0,1.0,1.0
small_products50cc50rnd000un_NaiveBayes_3,0.005,274,0.2846715328467153,1.0,0.4431818181818182
medium_products20cc80rnd100un_RandomForest_1,0.525,263,0.23193916349809887,1.0,0.3765432098765432
medium_products50cc50rnd050un_DecisionTree_2,0.905,79,0.2911392405063291,1.0,0.45098039215686275
large_products50cc50rnd050un_LinearSVC_1,0.9,41,0.7317073170731707,1.0,0.8450704225352113
small_products50cc50rnd000un_LinearSVC_2,0.9,10,0.6,1.0,0.75
small_products20cc80rnd100un_DecisionTree_1,0.88,35,0.2571428571428571,1.0,0.4090909090909091
small_products80cc20rnd050un_DecisionTree_2,0.0,4470,0.08299776286353468,1.0,0.15327411691799214
large_products80cc20rnd000un_XGBoost_1,0.8,10,0.8,1.0,0.8888888888888888
small_products80cc20rnd000un_XGBoost_3,0.91,2,0.5,1.0,0.6666666666666666
small_products80cc20rnd100un_NaiveBayes_1,0.01,329,0.0851063829787234,1.0,0.1568627450980392
medium_products20cc80rnd000un_DecisionTree_2,0.9550000000000001,3,0.6666666666666666,1.0,0.8
medium_products80cc20rnd100un_RandomForest_3,0.505,114,0.20175438596491227,1.0,0.3357664233576642
small_products50cc50rnd000un_DecisionTree_1,0.845,134,0.21641791044776118,1.0,0.3558282208588957
small_products20cc80rnd000un_RandomForest_1,0.56,56,0.3392857142857143,1.0,0.5066666666666667
medium_products50cc50rnd050un_LinearSVC_3,0.8300000000000001,43,0.5813953488372093,1.0,0.7352941176470589
medium_products20cc80rnd100un_LinearSVC_2,0.975,1,1.0,1.0,1.0
small_products20cc80rnd050un_RandomForest_3,0.645,1,1.0,1.0,1.0
small_products80cc20rnd100un_DecisionTree_2,0.0,4463,0.0797669728881918,1.0,0.14774849553849345
medium_products80cc20rnd050un_XGBoost_2,0.805,100,0.44,1.0,0.6111111111111112
small_products80cc20rnd050un_NaiveBayes_1,1.0,23,0.21739130434782608,1.0,0.35714285714285715
large_products20cc80rnd050un_NaiveBayes_3,0.995,219,0.5068493150684932,1.0,0.6727272727272727
large_products80cc20rnd000un_LogisticRegression_1,0.995,110,0.6636363636363637,1.0,0.7978142076502732
small_products20cc80rnd100un_XGBoost_1,0.9550000000000001,2,0.5,1.0,0.6666666666666666
small_products20cc80rnd000un_DecisionTree_1,0.88,82,0.23170731707317074,1.0,0.37623762376237624
large_products80cc20rnd000un_LinearSVC_3,0.91,33,0.7878787878787878,1.0,0.8813559322033898
large_products80cc20rnd050un_DecisionTree_2,0.98,14,0.7857142857142857,1.0,0.88
medium_products50cc50rnd000un_XGBoost_2,0.87,16,1.0,1.0,1.0
small_products80cc20rnd000un_RandomForest_3,0.515,19,0.21052631578947367,1.0,0.34782608695652173
small_products20cc80rnd000un_XGBoost_2,0.965,3,0.6666666666666666,1.0,0.8
large_products80cc20rnd000un_NaiveBayes_3,0.995,159,0.5283018867924528,1.0,0.691358024691358
medium_products80cc20rnd050un_NaiveBayes_1,1.0,24,0.2916666666666667,1.0,0.45161290322580644
medium_products50cc50rnd050un_XGBoost_3,0.9400000000000001,1,1.0,1.0,1.0
large_products20cc80rnd100un_NaiveBayes_1,0.74,418,0.3444976076555024,1.0,0.5124555160142349
small_products80cc20rnd000un_LogisticRegression_2,0.965,142,0.4154929577464789,1.0,0.5870646766169154
small_products20cc80rnd000un_LinearSVC_1,0.925,1,1.0,1.0,1.0
medium_products50cc50rnd100un_DecisionTree_1,0.9400000000000001,84,0.2619047619047619,1.0,0.41509433962264153
small_products50cc50rnd100un_RandomForest_1,0.52,310,0.1870967741935484,1.0,0.31521739130434784
large_products20cc80rnd100un_XGBoost_3,0.785,6,0.8333333333333334,1.0,0.9090909090909091
medium_products20cc80rnd050un_XGBoost_3,0.9550000000000001,6,0.6666666666666666,1.0,0.8
large_products80cc20rnd000un_RandomForest_2,0.52,15,0.8,1.0,0.8888888888888888
small_products20cc80rnd000un_XGBoost_1,0.895,10,0.6,1.0,0.75
large_products80cc20rnd100un_DecisionTree_2,0.665,145,0.2,1.0,0.3333333333333333
large_products20cc80rnd050un_LogisticRegression_2,0.995,106,0.7264150943396226,1.0,0.8415300546448088
small_products20cc80rnd000un_LogisticRegression_3,0.99,74,0.6486486486486487,1.0,0.7868852459016393
large_products20cc80rnd050un_LogisticRegression_1,0.995,106,0.7264150943396226,1.0,0.8415300546448088
small_products80cc20rnd050un_XGBoost_2,0.9400000000000001,1,1.0,1.0,1.0
small_products20cc80rnd100un_LogisticRegression_3,0.91,202,0.3465346534653465,1.0,0.5147058823529411
large_products80cc20rnd100un_XGBoost_2,0.905,1,1.0,1.0,1.0
medium_products50cc50rnd000un_DecisionTree_2,0.9500000000000001,33,0.30303030303030304,1.0,0.46511627906976744
medium_products50cc50rnd000un_LogisticRegression_2,0.99,43,0.7906976744186046,1.0,0.8831168831168831
large_products20cc80rnd100un_XGBoost_2,0.745,13,0.9230769230769231,1.0,0.96
medium_products20cc80rnd100un_RandomForest_3,0.505,339,0.22713864306784662,1.0,0.3701923076923077
large_products50cc50rnd100un_XGBoost_1,0.8200000000000001,4,1.0,1.0,1.0
medium_products20cc80rnd000un_LinearSVC_1,0.85,37,0.8108108108108109,1.0,0.8955223880597015
large_products50cc50rnd050un_XGBoost_1,0.84,5,1.0,1.0,1.0
medium_products80cc20rnd000un_LinearSVC_1,0.985,1,1.0,1.0,1.0
medium_products20cc80rnd050un_LinearSVC_1,0.86,22,0.6818181818181818,1.0,0.8108108108108109
large_products20cc80rnd100un_XGBoost_1,0.86,2,1.0,1.0,1.0
large_products50cc50rnd100un_NaiveBayes_1,1.0,2,0.5,1.0,0.6666666666666666
medium_products20cc80rnd000un_LogisticRegression_3,0.995,70,0.7714285714285715,1.0,0.8709677419354839
medium_products80cc20rnd000un_LogisticRegression_3,0.96,176,0.5397727272727273,1.0,0.7011070110701108
medium_products50cc50rnd000un_RandomForest_1,0.545,3,1.0,1.0,1.0
medium_products20cc80rnd050un_DecisionTree_2,0.91,32,0.34375,1.0,0.5116279069767442
