timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-23T09:11:46,codecarbon,85dadf90-9cb6-431a-b394-d7544f99d095,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.21419980202336,0.0002610930302682,1.433458692153371e-05,17.392274213750003,114.4955251520319,20.0,8.526599603228397e-05,0.0005046415148228,9.546597718338793e-05,0.0006853734880385,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-05T18:58:25,codecarbon,03902988-9440-45df-826e-ff97b85ed8d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.442985130939633,0.00037904333080821526,2.0552168107121592e-05,19.6742159315,187.98203693916176,38.0,9.36978705929541e-05,0.0007173105738473851,0.00018398651764973896,0.000994994962090078,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,70,machine,N,1.0,0.0
