timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-23T09:11:13,codecarbon,7a565bea-2950-40b2-82d9-9863e32dca42,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,355.9613466029987,0.0057781110265157,1.623241141673737e-05,17.281545761375,66.23501492830846,20.0,0.001657018053646,0.0116143931803947,0.0018962250082895,0.0151676362423302,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-05T18:57:50,codecarbon,f5dbc35c-aa95-4815-9708-78588d88f90f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,685.7229035908822,0.014730512274643118,2.1481727090497876e-05,19.014537857299995,85.43078520556108,38.0,0.0034243550375932475,0.028265345390039442,0.006978135967282967,0.03866783639491565,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,70,machine,N,1.0,0.0
