timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-02T10:15:41,codecarbon,f79c3589-b20d-4432-a41c-6e3a5c8df0b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.317302017007023,0.00030604889076189676,1.670818608972764e-05,17.056682522000003,103.02813387025982,38.0,8.187853586945736e-05,0.0005388734866613731,0.00018263133686514469,0.0008033833593959752,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,70,machine,N,1.0,0.0
