timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-09T01:48:06,codecarbon,36759590-966b-413d-9b3f-e9719bf9a997,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17864.156509674154,0.5219056464168161,2.921524148840632e-05,36.007863156,228.5809930935056,20.0,0.1732443293842349,1.1008855318188182,0.0958810232091177,1.37001088441217,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2025-11-09T03:22:12,codecarbon,1c0a6fa1-6313-43f2-bcca-2fbff04c1fe9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5585.983861356974,0.0997125390899092,1.785048821564025e-05,17.001372448250002,94.99158654725905,20.0,0.0254045375572591,0.2064933638056914,0.0298491496671301,0.2617470510300808,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2025-11-13T23:59:15,codecarbon,fac6c493-7e10-42fb-8fa3-cce401ab94e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33590.825353160995,0.5931614607476715,1.765843662700754e-05,17.021836688545456,102.19428649212873,20.0,0.1542028782310649,1.222845463553366,0.1800102242942489,1.5570585660786755,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2025-11-14T14:03:35,codecarbon,9544c025-2edc-40f9-a696-8c8b9fc503b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1943.046488014996,0.0539822663330829,2.7782282444632057e-05,36.013575438000004,187.98201975260187,20.0,0.0187935625355944,0.11248253026373,0.0104282419771107,0.1417043347764351,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2025-11-14T18:35:25,codecarbon,be32ad1a-7b29-462d-9764-72cdf570dbf8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16159.800555546011,0.4616180241550294,2.856582434717012e-05,36.077338152,169.316251475284,20.0,0.156339477478181,0.96868020133243,0.0867352080643841,1.2117548868749952,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2025-11-14T22:36:22,codecarbon,3f45e39f-0d60-47e2-b105-6b14039853f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3475.969060368996,0.0596840537909209,1.7170479010128204e-05,17.015183745500003,97.36634711035768,20.0,0.0159132280912515,0.1221106726884602,0.0186477196190831,0.1566716203987948,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2025-11-15T00:50:20,codecarbon,5a9f4272-5c20-4d75-bc98-ecddb8ee5507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7067.491811528002,0.1205502551317797,1.7057006692975085e-05,17.027129402642856,201.14675602681623,20.0,0.0323115294284179,0.2462567450607937,0.0378781230216942,0.3164463975109062,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2025-11-16T23:50:46,codecarbon,a813c4de-5a64-45c7-8a5d-8f1dc701153a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40044.19954813397,1.1990880767839047,2.9944114011882685e-05,36.087418926000005,174.40524905879354,20.0,0.3887695163780839,2.5439348287573456,0.214921529084042,3.147625874219464,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2025-11-28T09:45:42,codecarbon,2df0be02-9a3e-4c22-b2c7-e5d678c8a8a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64739.18411537097,1.9946057279831269,3.080986816930783e-05,22.50797904,265.2782802121837,20.0,0.3973633425119874,4.491033573101767,0.3474758445467084,5.235872760160459,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7713P 64-Core Processor,1,1 x NVIDIA A40,,,30,machine,N,1.0,0.0
2025-11-28T21:09:43,codecarbon,4bc47216-5a76-4785-aa14-81e18b336ffe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28107.917405816028,0.9761945865099662,3.473023534315545e-05,37.348204797,269.18142372513984,20.0,0.2823713778190387,2.129260660907168,0.1508947666549961,2.5625268053811947,0.0,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
