timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-25T02:45:40,codecarbon,3dbca56f-e818-4418-99dd-47ab84b92c03,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.2452948491554707,9.211251260763898e-06,7.396843620617839e-06,97.02073016,0.0,20.0,2.0047659553862886e-05,0.0,4.132026128677858e-06,2.4179685682540745e-05,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,20,AMD EPYC 9655 96-Core Processor,,,,,30,machine,N,1.0
