model,classifier,seed,variant,precision,recall,f1,backbone,validation_file,validation_rows,validation_sha256,source_file
magellan,LinearSVC,2,de_de,0.2133142448103078,0.8254847645429363,0.3390216154721274,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_de_magellan_pairs_formatted.csv
magellan,LogisticRegression,2,de_de,0.2182628062360802,0.814404432132964,0.3442622950819672,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_de_magellan_pairs_formatted.csv
magellan,NaiveBayes,0,de_en,0.1743486973947896,0.7229916897506925,0.28094725511302476,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,XGBoost,0,de_en,0.21165191740412978,0.7950138504155124,0.3343040186371578,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,RandomForest,0,de_en,0.19296040226272784,0.850415512465374,0.3145491803278688,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,DecisionTree,0,de_en,0.19162045594577942,0.8614958448753463,0.31350806451612906,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,LinearSVC,0,de_en,0.2202826267664173,0.7340720221606648,0.3388746803069054,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,LogisticRegression,0,de_en,0.22852081488042517,0.7146814404432132,0.34630872483221475,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,NaiveBayes,1,de_en,0.1743486973947896,0.7229916897506925,0.28094725511302476,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,XGBoost,1,de_en,0.2167883211678832,0.8227146814404432,0.3431542461005199,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,RandomForest,1,de_en,0.1944792973651192,0.8587257617728532,0.3171355498721228,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,DecisionTree,1,de_en,0.20084566596194503,0.7894736842105263,0.3202247191011236,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,LinearSVC,1,de_en,0.2202826267664173,0.7340720221606648,0.3388746803069054,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,LogisticRegression,1,de_en,0.22852081488042517,0.7146814404432132,0.34630872483221475,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,NaiveBayes,2,de_en,0.1743486973947896,0.7229916897506925,0.28094725511302476,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,XGBoost,2,de_en,0.21365638766519823,0.8060941828254847,0.3377829367382472,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,RandomForest,2,de_en,0.19373040752351098,0.8559556786703602,0.3159509202453988,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,DecisionTree,2,de_en,0.19881109643328929,0.8337950138504155,0.32106666666666667,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,LinearSVC,2,de_en,0.2202826267664173,0.7340720221606648,0.3388746803069054,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,LogisticRegression,2,de_en,0.22852081488042517,0.7146814404432132,0.34630872483221475,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_de_en_magellan_pairs_formatted.csv
magellan,NaiveBayes,0,en_de,0.1711229946524064,0.7091412742382271,0.27571351642434033,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,XGBoost,0,en_de,0.20818115412710006,0.7894736842105263,0.32947976878612717,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,RandomForest,0,en_de,0.19375,0.8587257617728532,0.3161652218255992,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,DecisionTree,0,en_de,0.1887599266951741,0.8559556786703602,0.30930930930930933,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,LinearSVC,0,en_de,0.2218570254724733,0.7479224376731302,0.34220532319391633,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,LogisticRegression,0,en_de,0.2234982332155477,0.7008310249307479,0.33891493636972536,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,NaiveBayes,1,en_de,0.1711229946524064,0.7091412742382271,0.27571351642434033,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,XGBoost,1,en_de,0.21124729632299927,0.8116343490304709,0.3352402745995423,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,RandomForest,1,en_de,0.19421747328724073,0.8559556786703602,0.3165983606557377,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,DecisionTree,1,en_de,0.1970954356846473,0.7894736842105263,0.3154399557277255,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,LinearSVC,1,en_de,0.2218570254724733,0.7479224376731302,0.34220532319391633,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,LogisticRegression,1,en_de,0.2234982332155477,0.7008310249307479,0.33891493636972536,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,NaiveBayes,2,en_de,0.1711229946524064,0.7091412742382271,0.27571351642434033,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,XGBoost,2,en_de,0.21048798252002912,0.8005540166204986,0.3333333333333333,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,RandomForest,2,en_de,0.19558359621451105,0.8587257617728532,0.3186022610483042,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,DecisionTree,2,en_de,0.19804560260586318,0.8421052631578947,0.3206751054852321,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,LinearSVC,2,en_de,0.2218570254724733,0.7479224376731302,0.34220532319391633,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,LogisticRegression,2,en_de,0.2234982332155477,0.7008310249307479,0.33891493636972536,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_de_magellan_pairs_formatted.csv
magellan,NaiveBayes,0,en_en,0.17263427109974425,0.7479224376731302,0.2805194805194805,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,XGBoost,0,en_en,0.221045197740113,0.8670360110803325,0.3522791221159257,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,RandomForest,0,en_en,0.2071156289707751,0.9030470914127424,0.33695090439276487,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,DecisionTree,0,en_en,0.19202898550724637,0.8808864265927978,0.315319781854239,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,LinearSVC,0,en_en,0.21755162241887904,0.817174515235457,0.34362259755387303,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,LogisticRegression,0,en_en,0.2226502311248074,0.8005540166204986,0.34840265220012057,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,NaiveBayes,1,en_en,0.17263427109974425,0.7479224376731302,0.2805194805194805,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,XGBoost,1,en_en,0.2219931271477663,0.8947368421052632,0.355726872246696,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,RandomForest,1,en_en,0.20737913486005088,0.9030470914127424,0.33729953440248317,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,DecisionTree,1,en_en,0.20306258322237017,0.8448753462603878,0.32742887815351585,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,LinearSVC,1,en_en,0.21755162241887904,0.817174515235457,0.34362259755387303,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,LogisticRegression,1,en_en,0.2226502311248074,0.8005540166204986,0.34840265220012057,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,NaiveBayes,2,en_en,0.17263427109974425,0.7479224376731302,0.2805194805194805,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,XGBoost,2,en_en,0.22035087719298246,0.8698060941828255,0.3516237402015677,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,RandomForest,2,en_en,0.20691864189622036,0.8947368421052632,0.33610822060353795,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,DecisionTree,2,en_en,0.1987538940809969,0.8836565096952909,0.32451678535096645,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
magellan,LinearSVC,2,en_en,0.21755162241887904,0.817174515235457,0.34362259755387303,n/a (Magellan similarity features),data/processed/validation-sets/preprocessed_products80cc20rnd000un_valid_large.pkl.gz,4452,2b6a643e50b2d7cfb2d70ccba90c80dc38a136e2a460147daf303d7aa2ddd376,results/generated/cross_language/magellan/de_train_000un_valid_000un_test_050un/preprocessed_products80cc20rnd000un_train_large_cross_magellan_pairs_formatted_preprocessed_products80cc20rnd050un_gs_en_en_magellan_pairs_formatted.csv
