timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-21T07:09:25,codecarbon,0fe07bb7-a09f-4fa2-a936-6a6e1e44cd11,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4005.4055341550848,0.0878372974182427,2.1929688933925017e-05,17.953579334,85.69615915392401,20.0,0.0243454448461835,0.1848047472881262,0.0214241546782451,0.2305743468125548,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T08:50:36,codecarbon,33eb4973-4a45-4b96-8594-d9629cf53d57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5995.974387716968,0.139894480521546,2.3331400615740845e-05,17.001915057285718,84.46854378850036,20.0,0.0302287996083021,0.3049470145129724,0.0320494924059493,0.367225306527224,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T10:05:14,codecarbon,72237151-c244-4718-9f77-a7e20c024509,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4383.104261247907,0.082291405208617,1.8774685771492e-05,17.033412312125,81.6490267219078,20.0,0.0200322611299721,0.1725221319064864,0.0234618957379658,0.2160162887744245,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T11:24:39,codecarbon,6adf5794-fc34-4660-b0f6-ca24f65959a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4713.670092963032,0.0939043120200016,1.9921697990741863e-05,17.001434252600003,82.87181220380597,20.0,0.0215018392456564,0.1998198998557931,0.0251786205783027,0.2465003596797523,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T13:09:57,codecarbon,2aa4c668-2aad-4e8e-a3d0-c0dcddc9df88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6266.838301277021,0.1425774001262001,2.27510896678388e-05,17.003210235071432,87.04647582238486,20.0,0.0286635081028424,0.3120977910669218,0.0335067153366017,0.3742680145063659,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T14:20:25,codecarbon,e134d176-94a6-4800-883c-1793d2ed9220,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4176.257108089048,0.0799933524053931,1.915431697211672e-05,17.149545719000002,82.8869940812931,20.0,0.0192996007297594,0.1684093663940515,0.0222748953394863,0.2099838624632974,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T15:24:11,codecarbon,72c3815c-4fd9-4c97-a9d0-4bcad7057636,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3784.265244230046,0.0862718094677397,2.2797505962162743e-05,29.026416284000003,87.38459027004315,20.0,0.0262261784580876,0.1799843992651837,0.0202543375352656,0.2264649152585371,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-02-21T16:51:20,codecarbon,fd4f623c-3eda-4322-b5e7-6cfe7ccdbaa2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5196.213005013997,0.1338565818692119,2.576041084921832e-05,19.000835855600005,138.47764950404445,20.0,0.0348350252496353,0.2887151412497069,0.0278255570056111,0.3513757235049531,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0,0.0
2026-03-01T06:59:35,codecarbon,2626ac64-7bc4-43ce-a092-8e6cc1d3b22d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3651.1414465010166,0.0647577480536211,1.773630219549018e-05,17.055271479500004,66.46369574810241,20.0,0.0166613012313482,0.1338307051200331,0.0194981447278185,0.1699901510791998,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T08:06:49,codecarbon,22a08ea6-fda6-4791-95a3-a34bc924e813,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3997.275001619944,0.0750704300335067,1.8780401649394536e-05,17.01351506375,73.4365505043802,20.0,0.0182230035375863,0.1574938468283164,0.0213442601039928,0.1970611104698955,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T09:32:45,codecarbon,8fc70c93-15fc-428d-a2d6-d822a1bbb02b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5113.874124345835,0.113628886737302,2.2219726957365705e-05,17.025546798384617,70.6175072524951,20.0,0.0234340152216126,0.2474897538249791,0.0273539228744002,0.2982776919209924,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T10:33:49,codecarbon,dcaa4f47-a4a3-4d5e-9bb7-f1ee6aa047c5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3621.486429648008,0.0642418878490588,1.7739093904406214e-05,17.002297467125,73.74377387657118,20.0,0.0164857576675084,0.1328233757030616,0.0193268762082689,0.1686360095788392,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T11:40:25,codecarbon,244400c5-c4c1-4f9f-9898-3d3fd0ddd0b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3953.1410683700815,0.0746637123612026,1.888718643475762e-05,17.016989617250005,68.8824188319743,20.0,0.0180458633802472,0.1568012132186496,0.021146393308447,0.1959934699073438,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T13:06:42,codecarbon,7ef930d0-3252-4ba9-a910-b0d47020a3bb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5134.3288821331225,0.1145026656567118,2.2301389000453013e-05,17.070644821142857,70.97867678384846,20.0,0.0236175585805698,0.2495036665472199,0.0274501507921778,0.3005713759199681,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T14:08:33,codecarbon,0dea261b-26e7-4c11-993c-c1dde65ccd32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3665.8633692401927,0.0648353366423621,1.7686239259866432e-05,17.054961250142863,66.88588854939874,20.0,0.016748527674432,0.1338781990469115,0.0195670956762468,0.1701938223975905,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T15:15:08,codecarbon,b0426c1d-8f28-48dd-8129-d53f2db5747d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3952.716206203913,0.0747526065873425,1.891170594792917e-05,17.06593296757143,69.81352641462382,20.0,0.0181027241455471,0.1570001303222312,0.0211239642416127,0.1962268187093912,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
2026-03-01T16:40:59,codecarbon,23d41dd4-1aa4-4a0d-ba98-76d52a4f1e0b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5113.748475026805,0.11413720914905479,2.2319676008010252e-05,17.009038577000005,69.75410771163256,20.0,0.023526007982202394,0.24875144205655175,0.027334596552805863,0.29961204659156,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0,0.0
