dataset,threshold,count,precision,recall,f1
medium_products50cc50rnd050un_XGBoost_2,0.92,14,0.5,1.0,0.6666666666666666
large_products80cc20rnd050un_NaiveBayes_2,1.0,3,0.6666666666666666,1.0,0.8
small_products80cc20rnd100un_NaiveBayes_2,1.0,8,0.125,1.0,0.2222222222222222
large_products80cc20rnd050un_LinearSVC_1,0.935,11,0.6363636363636364,1.0,0.7777777777777778
large_products50cc50rnd000un_LinearSVC_2,0.99,4,1.0,1.0,1.0
large_products50cc50rnd000un_DecisionTree_1,0.96,36,0.7222222222222222,1.0,0.8387096774193549
large_products80cc20rnd050un_RandomForest_3,0.53,3,0.6666666666666666,1.0,0.8
medium_products50cc50rnd100un_RandomForest_2,0.525,53,0.22641509433962265,1.0,0.36923076923076925
medium_products80cc20rnd100un_LogisticRegression_3,0.995,62,0.3064516129032258,1.0,0.4691358024691358
small_products80cc20rnd100un_LogisticRegression_3,0.995,66,0.2727272727272727,1.0,0.42857142857142855
large_products80cc20rnd050un_LogisticRegression_3,0.975,163,0.5460122699386503,1.0,0.7063492063492064
small_products50cc50rnd100un_NaiveBayes_2,0.005,657,0.1948249619482496,1.0,0.32611464968152865
medium_products80cc20rnd100un_LinearSVC_3,0.895,3,0.3333333333333333,1.0,0.5
large_products20cc80rnd000un_NaiveBayes_1,1.0,22,0.6818181818181818,1.0,0.8108108108108109
small_products50cc50rnd100un_DecisionTree_2,0.89,113,0.20353982300884957,1.0,0.3382352941176471
small_products50cc50rnd050un_XGBoost_1,0.965,2,1.0,1.0,1.0
medium_products50cc50rnd050un_LogisticRegression_3,0.99,94,0.5425531914893617,1.0,0.7034482758620689
small_products50cc50rnd000un_LinearSVC_3,0.72,217,0.4976958525345622,1.0,0.6646153846153846
medium_products50cc50rnd000un_LogisticRegression_1,0.99,74,0.7567567567567568,1.0,0.8615384615384616
small_products20cc80rnd000un_NaiveBayes_3,0.9500000000000001,170,0.4235294117647059,1.0,0.5950413223140496
large_products20cc80rnd000un_LogisticRegression_3,0.995,160,0.79375,1.0,0.8850174216027874
large_products20cc80rnd050un_XGBoost_1,0.875,3,1.0,1.0,1.0
large_products20cc80rnd050un_DecisionTree_2,0.885,22,0.6818181818181818,1.0,0.8108108108108109
small_products50cc50rnd100un_NaiveBayes_3,0.005,657,0.1948249619482496,1.0,0.32611464968152865
large_products20cc80rnd050un_NaiveBayes_1,0.99,324,0.4660493827160494,1.0,0.6357894736842106
medium_products20cc80rnd050un_NaiveBayes_1,0.545,428,0.3808411214953271,1.0,0.5516074450084603
small_products80cc20rnd000un_XGBoost_1,0.845,16,0.5,1.0,0.6666666666666666
small_products50cc50rnd000un_LinearSVC_1,0.72,217,0.4976958525345622,1.0,0.6646153846153846
small_products20cc80rnd000un_LinearSVC_2,0.9550000000000001,4,0.75,1.0,0.8571428571428571
large_products80cc20rnd050un_NaiveBayes_3,1.0,3,0.6666666666666666,1.0,0.8
large_products20cc80rnd100un_RandomForest_2,0.525,35,0.45714285714285713,1.0,0.6274509803921569
medium_products20cc80rnd100un_XGBoost_1,0.9500000000000001,8,0.5,1.0,0.6666666666666666
large_products80cc20rnd000un_LinearSVC_1,0.93,28,0.7857142857142857,1.0,0.88
small_products50cc50rnd000un_RandomForest_1,0.61,1,1.0,1.0,1.0
small_products80cc20rnd000un_LinearSVC_1,0.8200000000000001,7,0.7142857142857143,1.0,0.8333333333333334
small_products50cc50rnd100un_XGBoost_1,0.9550000000000001,3,1.0,1.0,1.0
medium_products50cc50rnd100un_NaiveBayes_2,0.125,859,0.220023282887078,1.0,0.3606870229007634
large_products20cc80rnd050un_LinearSVC_1,0.8,158,0.6392405063291139,1.0,0.7799227799227799
large_products50cc50rnd100un_DecisionTree_3,0.79,49,0.24489795918367346,1.0,0.39344262295081966
large_products20cc80rnd050un_RandomForest_3,0.535,10,0.8,1.0,0.8888888888888888
large_products20cc80rnd050un_LinearSVC_3,0.8,158,0.6392405063291139,1.0,0.7799227799227799
medium_products20cc80rnd050un_DecisionTree_1,0.975,14,0.5,1.0,0.6666666666666666
large_products80cc20rnd000un_NaiveBayes_2,0.995,197,0.467005076142132,1.0,0.6366782006920415
large_products80cc20rnd000un_LogisticRegression_2,0.995,109,0.6697247706422018,1.0,0.8021978021978022
medium_products20cc80rnd050un_XGBoost_2,0.97,1,1.0,1.0,1.0
small_products80cc20rnd000un_DecisionTree_1,0.85,119,0.19327731092436976,1.0,0.323943661971831
medium_products20cc80rnd000un_LinearSVC_3,0.98,4,1.0,1.0,1.0
large_products50cc50rnd100un_LogisticRegression_2,0.995,78,0.4358974358974359,1.0,0.6071428571428571
small_products50cc50rnd050un_RandomForest_1,0.53,235,0.23404255319148937,1.0,0.3793103448275862
medium_products50cc50rnd050un_RandomForest_3,0.545,5,0.4,1.0,0.5714285714285714
small_products80cc20rnd100un_LinearSVC_2,0.805,9,0.4444444444444444,1.0,0.6153846153846154
medium_products80cc20rnd000un_DecisionTree_1,0.965,6,0.6666666666666666,1.0,0.8
small_products20cc80rnd000un_LinearSVC_3,0.9550000000000001,4,0.75,1.0,0.8571428571428571
small_products50cc50rnd100un_LinearSVC_2,0.9450000000000001,14,0.5714285714285714,1.0,0.7272727272727273
small_products50cc50rnd100un_DecisionTree_1,0.89,113,0.20353982300884957,1.0,0.3382352941176471
small_products80cc20rnd000un_NaiveBayes_3,0.38,331,0.22054380664652568,1.0,0.3613861386138614
large_products20cc80rnd050un_NaiveBayes_2,0.99,324,0.4660493827160494,1.0,0.6357894736842106
large_products80cc20rnd000un_XGBoost_2,0.85,6,1.0,1.0,1.0
small_products80cc20rnd000un_RandomForest_2,0.525,9,0.4444444444444444,1.0,0.6153846153846154
large_products50cc50rnd000un_NaiveBayes_3,1.0,15,0.7333333333333333,1.0,0.8461538461538461
medium_products50cc50rnd100un_NaiveBayes_1,0.125,859,0.220023282887078,1.0,0.3606870229007634
small_products80cc20rnd050un_DecisionTree_3,0.87,108,0.23148148148148148,1.0,0.37593984962406013
large_products50cc50rnd000un_LogisticRegression_3,0.995,140,0.75,1.0,0.8571428571428571
medium_products20cc80rnd050un_XGBoost_1,0.985,1,1.0,1.0,1.0
medium_products20cc80rnd000un_NaiveBayes_2,1.0,31,0.5161290322580645,1.0,0.6808510638297872
medium_products20cc80rnd100un_NaiveBayes_1,0.275,581,0.2857142857142857,1.0,0.4444444444444444
medium_products80cc20rnd100un_RandomForest_2,0.56,2,0.5,1.0,0.6666666666666666
large_products80cc20rnd050un_XGBoost_2,0.835,20,0.55,1.0,0.7096774193548387
small_products50cc50rnd100un_LogisticRegression_3,0.995,9,0.5555555555555556,1.0,0.7142857142857143
medium_products80cc20rnd100un_NaiveBayes_3,1.0,4,0.25,1.0,0.4
small_products50cc50rnd050un_RandomForest_2,0.605,4,0.25,1.0,0.4
small_products50cc50rnd000un_RandomForest_2,0.605,2,0.5,1.0,0.6666666666666666
medium_products50cc50rnd000un_LinearSVC_2,0.835,55,0.7272727272727273,1.0,0.8421052631578947
small_products80cc20rnd050un_LogisticRegression_2,0.9400000000000001,216,0.3888888888888889,1.0,0.56
small_products20cc80rnd100un_LinearSVC_2,0.985,4,1.0,1.0,1.0
small_products80cc20rnd100un_LogisticRegression_2,0.995,66,0.2727272727272727,1.0,0.42857142857142855
large_products50cc50rnd000un_XGBoost_2,0.9,5,1.0,1.0,1.0
large_products80cc20rnd100un_XGBoost_3,0.6950000000000001,128,0.265625,1.0,0.41975308641975306
medium_products80cc20rnd100un_DecisionTree_2,0.86,131,0.2595419847328244,1.0,0.4121212121212121
small_products80cc20rnd050un_RandomForest_1,0.6,4,0.5,1.0,0.6666666666666666
medium_products20cc80rnd000un_NaiveBayes_3,1.0,31,0.5161290322580645,1.0,0.6808510638297872
large_products50cc50rnd100un_XGBoost_2,0.905,4,1.0,1.0,1.0
medium_products20cc80rnd100un_LogisticRegression_1,0.86,308,0.4025974025974026,1.0,0.5740740740740741
large_products50cc50rnd100un_RandomForest_3,0.545,2,1.0,1.0,1.0
medium_products50cc50rnd050un_RandomForest_1,0.6,1,1.0,1.0,1.0
medium_products20cc80rnd050un_LogisticRegression_3,0.935,236,0.5932203389830508,1.0,0.7446808510638298
medium_products50cc50rnd100un_LogisticRegression_1,0.99,107,0.37383177570093457,1.0,0.54421768707483
medium_products80cc20rnd000un_DecisionTree_3,0.965,6,0.6666666666666666,1.0,0.8
large_products20cc80rnd050un_RandomForest_2,0.555,2,1.0,1.0,1.0
large_products50cc50rnd000un_XGBoost_3,0.9,5,1.0,1.0,1.0
medium_products80cc20rnd050un_LogisticRegression_3,0.99,111,0.43243243243243246,1.0,0.6037735849056604
large_products50cc50rnd050un_LogisticRegression_2,0.99,136,0.6691176470588235,1.0,0.801762114537445
medium_products20cc80rnd000un_LinearSVC_2,0.98,4,1.0,1.0,1.0
small_products80cc20rnd050un_XGBoost_1,0.9550000000000001,1,1.0,1.0,1.0
large_products50cc50rnd100un_LinearSVC_1,0.9550000000000001,14,0.5714285714285714,1.0,0.7272727272727273
small_products50cc50rnd100un_LinearSVC_3,0.9450000000000001,14,0.5714285714285714,1.0,0.7272727272727273
medium_products20cc80rnd000un_RandomForest_1,0.595,1,1.0,1.0,1.0
large_products80cc20rnd000un_DecisionTree_1,0.905,30,0.5666666666666667,1.0,0.723404255319149
medium_products80cc20rnd050un_LinearSVC_1,0.865,3,1.0,1.0,1.0
large_products50cc50rnd000un_XGBoost_1,0.885,7,1.0,1.0,1.0
large_products50cc50rnd000un_LogisticRegression_1,0.995,140,0.75,1.0,0.8571428571428571
large_products80cc20rnd050un_LinearSVC_2,0.935,11,0.6363636363636364,1.0,0.7777777777777778
large_products20cc80rnd000un_LogisticRegression_1,0.995,160,0.79375,1.0,0.8850174216027874
medium_products20cc80rnd000un_XGBoost_1,0.97,2,1.0,1.0,1.0
large_products20cc80rnd000un_RandomForest_2,0.53,20,0.85,1.0,0.918918918918919
medium_products20cc80rnd050un_LinearSVC_2,0.675,204,0.5980392156862745,1.0,0.7484662576687117
medium_products20cc80rnd100un_LinearSVC_3,0.995,4,0.75,1.0,0.8571428571428571
medium_products50cc50rnd050un_LinearSVC_1,0.92,32,0.53125,1.0,0.6938775510204082
small_products20cc80rnd050un_LogisticRegression_3,0.97,169,0.48520710059171596,1.0,0.6533864541832669
medium_products80cc20rnd100un_DecisionTree_1,0.89,97,0.25773195876288657,1.0,0.4098360655737705
medium_products50cc50rnd100un_LinearSVC_1,0.995,2,1.0,1.0,1.0
small_products50cc50rnd000un_RandomForest_3,0.555,90,0.26666666666666666,1.0,0.42105263157894735
medium_products50cc50rnd100un_LinearSVC_3,0.995,2,1.0,1.0,1.0
small_products50cc50rnd100un_LogisticRegression_1,0.995,9,0.5555555555555556,1.0,0.7142857142857143
large_products80cc20rnd100un_DecisionTree_3,0.715,150,0.2,1.0,0.3333333333333333
medium_products50cc50rnd000un_NaiveBayes_3,1.0,36,0.4722222222222222,1.0,0.6415094339622641
medium_products50cc50rnd000un_LogisticRegression_3,0.99,74,0.7567567567567568,1.0,0.8615384615384616
large_products50cc50rnd050un_NaiveBayes_2,1.0,12,0.5833333333333334,1.0,0.7368421052631579
large_products50cc50rnd000un_LogisticRegression_2,0.995,140,0.75,1.0,0.8571428571428571
small_products50cc50rnd050un_XGBoost_2,0.96,1,1.0,1.0,1.0
small_products50cc50rnd000un_LogisticRegression_1,0.81,292,0.4554794520547945,1.0,0.6258823529411764
large_products50cc50rnd100un_XGBoost_3,0.9400000000000001,1,1.0,1.0,1.0
large_products20cc80rnd100un_NaiveBayes_2,0.805,545,0.3284403669724771,1.0,0.494475138121547
small_products50cc50rnd000un_DecisionTree_3,0.87,79,0.2911392405063291,1.0,0.45098039215686275
large_products50cc50rnd000un_DecisionTree_2,0.96,34,0.6764705882352942,1.0,0.8070175438596491
medium_products50cc50rnd000un_RandomForest_3,0.535,4,1.0,1.0,1.0
large_products20cc80rnd000un_LinearSVC_1,0.98,14,1.0,1.0,1.0
medium_products50cc50rnd000un_NaiveBayes_2,1.0,36,0.4722222222222222,1.0,0.6415094339622641
medium_products20cc80rnd000un_RandomForest_2,0.64,2,1.0,1.0,1.0
small_products50cc50rnd050un_DecisionTree_2,0.845,172,0.20348837209302326,1.0,0.33816425120772947
medium_products80cc20rnd050un_RandomForest_1,0.605,3,1.0,1.0,1.0
medium_products20cc80rnd050un_LinearSVC_3,0.675,204,0.5980392156862745,1.0,0.7484662576687117
small_products20cc80rnd050un_LinearSVC_2,0.72,170,0.5,1.0,0.6666666666666666
medium_products50cc50rnd000un_LinearSVC_3,0.835,55,0.7272727272727273,1.0,0.8421052631578947
medium_products20cc80rnd050un_RandomForest_3,0.5750000000000001,1,1.0,1.0,1.0
small_products20cc80rnd100un_LogisticRegression_2,0.925,285,0.3719298245614035,1.0,0.5421994884910486
large_products80cc20rnd050un_RandomForest_2,0.53,4,1.0,1.0,1.0
large_products20cc80rnd100un_LinearSVC_1,0.99,6,0.8333333333333334,1.0,0.9090909090909091
small_products50cc50rnd100un_XGBoost_3,0.9500000000000001,3,1.0,1.0,1.0
large_products20cc80rnd050un_LinearSVC_2,0.8,158,0.6392405063291139,1.0,0.7799227799227799
medium_products50cc50rnd100un_RandomForest_3,0.52,59,0.2711864406779661,1.0,0.4266666666666667
large_products20cc80rnd050un_DecisionTree_1,0.885,25,0.64,1.0,0.7804878048780488
large_products20cc80rnd050un_RandomForest_1,0.54,12,0.6666666666666666,1.0,0.8
medium_products50cc50rnd100un_XGBoost_2,0.9500000000000001,1,1.0,1.0,1.0
large_products20cc80rnd050un_XGBoost_2,0.87,4,1.0,1.0,1.0
small_products50cc50rnd050un_LinearSVC_3,0.975,4,1.0,1.0,1.0
large_products20cc80rnd100un_DecisionTree_2,0.705,9,0.5555555555555556,1.0,0.7142857142857143
large_products50cc50rnd050un_DecisionTree_3,0.96,18,0.5555555555555556,1.0,0.7142857142857143
large_products50cc50rnd000un_NaiveBayes_1,1.0,15,0.7333333333333333,1.0,0.8461538461538461
medium_products50cc50rnd100un_RandomForest_1,0.6,2,0.5,1.0,0.6666666666666666
large_products20cc80rnd000un_XGBoost_3,0.88,5,1.0,1.0,1.0
large_products50cc50rnd050un_LogisticRegression_1,0.99,136,0.6691176470588235,1.0,0.801762114537445
medium_products80cc20rnd000un_NaiveBayes_3,0.685,406,0.26108374384236455,1.0,0.4140625
large_products50cc50rnd050un_NaiveBayes_3,1.0,12,0.5833333333333334,1.0,0.7368421052631579
large_products80cc20rnd100un_LogisticRegression_2,0.995,68,0.3088235294117647,1.0,0.47191011235955055
medium_products50cc50rnd050un_LogisticRegression_1,0.99,94,0.5425531914893617,1.0,0.7034482758620689
small_products20cc80rnd000un_LogisticRegression_1,0.995,70,0.6714285714285714,1.0,0.8034188034188035
medium_products50cc50rnd050un_RandomForest_2,0.55,4,1.0,1.0,1.0
large_products80cc20rnd050un_LinearSVC_3,0.935,11,0.6363636363636364,1.0,0.7777777777777778
medium_products20cc80rnd050un_DecisionTree_3,0.975,26,0.46153846153846156,1.0,0.631578947368421
large_products80cc20rnd050un_XGBoost_1,0.92,1,1.0,1.0,1.0
large_products80cc20rnd100un_NaiveBayes_2,1.0,2,0.5,1.0,0.6666666666666666
medium_products20cc80rnd100un_XGBoost_2,0.97,1,1.0,1.0,1.0
large_products80cc20rnd100un_XGBoost_1,0.78,60,0.3,1.0,0.46153846153846156
large_products50cc50rnd000un_RandomForest_2,0.55,3,1.0,1.0,1.0
medium_products50cc50rnd100un_LogisticRegression_2,0.99,107,0.37383177570093457,1.0,0.54421768707483
large_products20cc80rnd100un_LogisticRegression_1,0.995,124,0.47580645161290325,1.0,0.644808743169399
small_products80cc20rnd100un_XGBoost_2,0.92,20,0.4,1.0,0.5714285714285714
small_products50cc50rnd050un_LinearSVC_1,0.975,4,1.0,1.0,1.0
medium_products20cc80rnd050un_RandomForest_2,0.61,1,1.0,1.0,1.0
medium_products20cc80rnd050un_NaiveBayes_2,0.545,428,0.3808411214953271,1.0,0.5516074450084603
large_products20cc80rnd000un_NaiveBayes_3,1.0,22,0.6818181818181818,1.0,0.8108108108108109
medium_products80cc20rnd000un_RandomForest_1,0.555,15,0.6666666666666666,1.0,0.8
small_products50cc50rnd050un_DecisionTree_1,0.87,110,0.21818181818181817,1.0,0.3582089552238806
small_products50cc50rnd050un_RandomForest_3,0.58,40,0.25,1.0,0.4
small_products20cc80rnd050un_LogisticRegression_1,0.97,169,0.48520710059171596,1.0,0.6533864541832669
large_products80cc20rnd000un_DecisionTree_3,0.96,25,0.64,1.0,0.7804878048780488
medium_products80cc20rnd050un_LinearSVC_2,0.865,3,1.0,1.0,1.0
small_products20cc80rnd000un_RandomForest_2,0.62,5,0.4,1.0,0.5714285714285714
large_products80cc20rnd050un_LogisticRegression_2,0.975,163,0.5460122699386503,1.0,0.7063492063492064
medium_products20cc80rnd050un_LogisticRegression_1,0.935,236,0.5932203389830508,1.0,0.7446808510638298
large_products50cc50rnd100un_LogisticRegression_3,0.995,78,0.4358974358974359,1.0,0.6071428571428571
medium_products80cc20rnd000un_XGBoost_2,0.925,11,0.7272727272727273,1.0,0.8421052631578947
large_products20cc80rnd000un_RandomForest_1,0.525,45,0.5555555555555556,1.0,0.7142857142857143
large_products20cc80rnd000un_LogisticRegression_2,0.995,160,0.79375,1.0,0.8850174216027874
medium_products20cc80rnd000un_LogisticRegression_2,0.995,114,0.7631578947368421,1.0,0.8656716417910447
medium_products50cc50rnd100un_LogisticRegression_3,0.99,107,0.37383177570093457,1.0,0.54421768707483
small_products20cc80rnd000un_DecisionTree_3,0.925,15,0.26666666666666666,1.0,0.42105263157894735
medium_products80cc20rnd050un_LinearSVC_3,0.865,3,1.0,1.0,1.0
large_products80cc20rnd100un_NaiveBayes_3,1.0,2,0.5,1.0,0.6666666666666666
medium_products20cc80rnd100un_DecisionTree_2,0.895,40,0.375,1.0,0.5454545454545454
large_products20cc80rnd000un_RandomForest_3,0.525,32,0.71875,1.0,0.8363636363636363
large_products50cc50rnd000un_RandomForest_1,0.545,6,1.0,1.0,1.0
large_products80cc20rnd050un_XGBoost_3,0.875,2,1.0,1.0,1.0
small_products80cc20rnd000un_RandomForest_1,0.6,3,0.3333333333333333,1.0,0.5
small_products80cc20rnd000un_XGBoost_2,0.9,11,0.6363636363636364,1.0,0.7777777777777778
small_products80cc20rnd000un_LinearSVC_3,0.8200000000000001,7,0.7142857142857143,1.0,0.8333333333333334
large_products50cc50rnd000un_NaiveBayes_2,1.0,15,0.7333333333333333,1.0,0.8461538461538461
small_products50cc50rnd050un_XGBoost_3,0.93,7,0.5714285714285714,1.0,0.7272727272727273
small_products20cc80rnd100un_RandomForest_3,0.655,3,1.0,1.0,1.0
large_products20cc80rnd100un_RandomForest_1,0.555,5,0.4,1.0,0.5714285714285714
small_products20cc80rnd000un_NaiveBayes_2,0.9500000000000001,170,0.4235294117647059,1.0,0.5950413223140496
small_products20cc80rnd050un_LogisticRegression_2,0.97,169,0.48520710059171596,1.0,0.6533864541832669
small_products20cc80rnd100un_DecisionTree_2,0.905,58,0.25862068965517243,1.0,0.410958904109589
small_products80cc20rnd050un_LogisticRegression_1,0.9400000000000001,216,0.3888888888888889,1.0,0.56
medium_products80cc20rnd050un_LogisticRegression_1,0.99,111,0.43243243243243246,1.0,0.6037735849056604
large_products20cc80rnd100un_LogisticRegression_2,0.995,124,0.47580645161290325,1.0,0.644808743169399
medium_products80cc20rnd100un_XGBoost_1,0.97,2,0.5,1.0,0.6666666666666666
small_products20cc80rnd000un_RandomForest_3,0.63,3,0.6666666666666666,1.0,0.8
small_products80cc20rnd100un_DecisionTree_1,0.925,18,0.2777777777777778,1.0,0.43478260869565216
large_products20cc80rnd100un_LinearSVC_3,0.99,6,0.8333333333333334,1.0,0.9090909090909091
large_products80cc20rnd000un_LogisticRegression_3,0.995,109,0.6697247706422018,1.0,0.8021978021978022
large_products50cc50rnd100un_LogisticRegression_1,0.995,78,0.4358974358974359,1.0,0.6071428571428571
small_products20cc80rnd000un_NaiveBayes_1,0.9500000000000001,170,0.4235294117647059,1.0,0.5950413223140496
small_products80cc20rnd100un_RandomForest_1,0.51,542,0.17343173431734318,1.0,0.29559748427672955
large_products80cc20rnd050un_DecisionTree_1,0.905,73,0.3013698630136986,1.0,0.4631578947368421
medium_products50cc50rnd100un_DecisionTree_2,0.68,474,0.1877637130801688,1.0,0.31616341030195383
small_products50cc50rnd000un_NaiveBayes_2,0.925,264,0.29924242424242425,1.0,0.4606413994169096
medium_products50cc50rnd050un_NaiveBayes_3,0.04,778,0.27249357326478146,1.0,0.42828282828282827
small_products50cc50rnd050un_LogisticRegression_2,0.995,12,0.5,1.0,0.6666666666666666
small_products80cc20rnd000un_DecisionTree_2,0.81,309,0.16181229773462782,1.0,0.2785515320334262
small_products20cc80rnd050un_NaiveBayes_3,0.59,255,0.34901960784313724,1.0,0.5174418604651163
large_products20cc80rnd100un_LogisticRegression_3,0.995,124,0.47580645161290325,1.0,0.644808743169399
medium_products80cc20rnd000un_XGBoost_3,0.89,19,0.5263157894736842,1.0,0.6896551724137931
medium_products80cc20rnd050un_NaiveBayes_2,1.0,10,0.4,1.0,0.5714285714285714
large_products80cc20rnd000un_NaiveBayes_1,0.995,197,0.467005076142132,1.0,0.6366782006920415
small_products20cc80rnd050un_DecisionTree_2,0.925,33,0.24242424242424243,1.0,0.3902439024390244
large_products20cc80rnd050un_DecisionTree_3,0.96,27,0.6666666666666666,1.0,0.8
small_products80cc20rnd100un_RandomForest_2,0.5,671,0.16542473919523099,1.0,0.28388746803069054
large_products20cc80rnd100un_LinearSVC_2,0.99,6,0.8333333333333334,1.0,0.9090909090909091
