timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-25T16:58:48,codecarbon,95399747-e6ca-45b9-afc7-826260bb2245,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4381.714666968037,0.12406622389956377,2.8314537419528598e-05,24.07587533859375,174.88923473827518,38.0,0.029106271030823708,0.2518949517935791,0.04467465038616004,0.32567587321056246,0.0,Germany,DEU,baden-wurttemberg,,,Linux-5.14.0-611.34.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.0.8,10,AMD EPYC 7713P 64-Core Processor,1,1 x NVIDIA A40,9.1794,47.6601,70,machine,N,1.0,0.0
