dataset,threshold,count,precision,recall,f1
medium_products80cc20rnd000un_XGBoost_2,0.97,10,0.6,1.0,0.75
large_products20cc80rnd100un_NaiveBayes_3,1.0,227,0.34801762114537443,1.0,0.5163398692810458
medium_products80cc20rnd050un_XGBoost_3,0.98,3,1.0,1.0,1.0
large_products50cc50rnd000un_DecisionTree_3,0.935,92,0.44565217391304346,1.0,0.6165413533834586
small_products50cc50rnd050un_NaiveBayes_3,1.0,119,0.24369747899159663,1.0,0.3918918918918919
large_products80cc20rnd100un_LogisticRegression_2,0.935,1,1.0,1.0,1.0
medium_products20cc80rnd000un_NaiveBayes_3,1.0,124,0.4274193548387097,1.0,0.5988700564971752
large_products80cc20rnd050un_LogisticRegression_2,0.875,20,0.45,1.0,0.6206896551724138
large_products80cc20rnd050un_LogisticRegression_3,0.875,20,0.45,1.0,0.6206896551724138
medium_products50cc50rnd050un_DecisionTree_3,0.67,344,0.3430232558139535,1.0,0.5108225108225108
small_products20cc80rnd050un_LogisticRegression_1,0.995,28,0.7857142857142857,1.0,0.88
small_products50cc50rnd000un_LogisticRegression_3,0.9400000000000001,3,1.0,1.0,1.0
small_products80cc20rnd050un_RandomForest_3,0.895,5,0.4,1.0,0.5714285714285714
small_products50cc50rnd100un_NaiveBayes_3,1.0,146,0.3013698630136986,1.0,0.4631578947368421
medium_products50cc50rnd050un_RandomForest_1,0.88,4,1.0,1.0,1.0
small_products80cc20rnd100un_XGBoost_3,0.9500000000000001,25,0.32,1.0,0.48484848484848486
large_products20cc80rnd000un_NaiveBayes_1,1.0,119,0.37815126050420167,1.0,0.5487804878048781
large_products50cc50rnd100un_NaiveBayes_3,0.995,1154,0.22097053726169844,1.0,0.36195883605393897
small_products50cc50rnd000un_XGBoost_3,0.97,7,0.42857142857142855,1.0,0.6
medium_products50cc50rnd050un_RandomForest_2,0.845,7,1.0,1.0,1.0
large_products50cc50rnd000un_NaiveBayes_3,0.995,949,0.24973656480505796,1.0,0.3996627318718381
small_products80cc20rnd000un_XGBoost_2,0.9550000000000001,2,1.0,1.0,1.0
large_products20cc80rnd100un_DecisionTree_1,0.86,603,0.38474295190713104,1.0,0.555688622754491
large_products80cc20rnd100un_NaiveBayes_2,0.985,1326,0.16591251885369532,1.0,0.2846054333764554
large_products20cc80rnd000un_NaiveBayes_2,1.0,119,0.37815126050420167,1.0,0.5487804878048781
small_products20cc80rnd000un_DecisionTree_3,0.835,688,0.40261627906976744,1.0,0.5740932642487047
small_products50cc50rnd000un_LinearSVC_1,0.74,3,1.0,1.0,1.0
medium_products80cc20rnd100un_LogisticRegression_3,0.93,2,0.5,1.0,0.6666666666666666
small_products50cc50rnd100un_LogisticRegression_3,0.9400000000000001,3,1.0,1.0,1.0
small_products50cc50rnd000un_LinearSVC_2,0.74,3,1.0,1.0,1.0
medium_products20cc80rnd000un_RandomForest_2,0.895,9,1.0,1.0,1.0
medium_products50cc50rnd000un_LogisticRegression_3,0.9550000000000001,9,1.0,1.0,1.0
medium_products80cc20rnd100un_LogisticRegression_2,0.93,2,0.5,1.0,0.6666666666666666
large_products80cc20rnd000un_NaiveBayes_2,0.985,1029,0.1924198250728863,1.0,0.32273838630806845
small_products20cc80rnd050un_LogisticRegression_3,0.995,28,0.7857142857142857,1.0,0.88
medium_products50cc50rnd000un_RandomForest_1,0.84,8,1.0,1.0,1.0
medium_products20cc80rnd100un_LogisticRegression_2,0.995,6,1.0,1.0,1.0
large_products50cc50rnd050un_XGBoost_3,0.97,9,1.0,1.0,1.0
medium_products80cc20rnd100un_XGBoost_1,0.985,1,1.0,1.0,1.0
small_products50cc50rnd100un_LinearSVC_1,0.745,3,1.0,1.0,1.0
large_products20cc80rnd050un_RandomForest_3,0.98,7,1.0,1.0,1.0
medium_products20cc80rnd000un_DecisionTree_1,0.9450000000000001,127,0.5275590551181102,1.0,0.6907216494845361
small_products20cc80rnd100un_NaiveBayes_3,1.0,282,0.31560283687943264,1.0,0.4797843665768194
medium_products80cc20rnd000un_XGBoost_1,0.985,1,1.0,1.0,1.0
large_products50cc50rnd100un_LogisticRegression_2,0.9400000000000001,6,0.8333333333333334,1.0,0.9090909090909091
large_products50cc50rnd100un_NaiveBayes_2,0.995,1154,0.22097053726169844,1.0,0.36195883605393897
large_products20cc80rnd050un_DecisionTree_1,0.86,546,0.39194139194139194,1.0,0.5631578947368421
medium_products80cc20rnd000un_DecisionTree_2,0.86,119,0.226890756302521,1.0,0.3698630136986301
medium_products50cc50rnd050un_NaiveBayes_1,0.995,926,0.2473002159827214,1.0,0.3965367965367965
large_products50cc50rnd050un_DecisionTree_3,0.935,103,0.33980582524271846,1.0,0.5072463768115942
large_products20cc80rnd000un_RandomForest_1,0.99,6,1.0,1.0,1.0
large_products80cc20rnd050un_NaiveBayes_3,0.995,948,0.18354430379746836,1.0,0.31016042780748665
small_products50cc50rnd100un_RandomForest_3,0.9550000000000001,2,0.5,1.0,0.6666666666666666
large_products50cc50rnd100un_RandomForest_1,0.9,5,1.0,1.0,1.0
small_products50cc50rnd100un_LogisticRegression_1,0.9400000000000001,3,1.0,1.0,1.0
small_products80cc20rnd050un_NaiveBayes_2,0.245,1684,0.17577197149643706,1.0,0.298989898989899
large_products20cc80rnd100un_RandomForest_1,0.925,34,0.6470588235294118,1.0,0.7857142857142857
large_products80cc20rnd050un_RandomForest_3,0.9400000000000001,5,1.0,1.0,1.0
large_products50cc50rnd050un_LogisticRegression_1,0.9400000000000001,9,1.0,1.0,1.0
small_products50cc50rnd000un_RandomForest_3,0.9550000000000001,3,0.6666666666666666,1.0,0.8
large_products20cc80rnd100un_DecisionTree_3,0.86,603,0.3864013266998342,1.0,0.5574162679425837
small_products80cc20rnd100un_RandomForest_1,0.88,24,0.375,1.0,0.5454545454545454
small_products50cc50rnd100un_DecisionTree_3,0.505,1155,0.2528138528138528,1.0,0.4035936420179682
large_products50cc50rnd050un_LogisticRegression_2,0.9400000000000001,9,1.0,1.0,1.0
medium_products50cc50rnd100un_RandomForest_1,0.865,5,1.0,1.0,1.0
medium_products20cc80rnd050un_NaiveBayes_2,1.0,153,0.43790849673202614,1.0,0.6090909090909091
small_products50cc50rnd050un_XGBoost_1,0.965,1,1.0,1.0,1.0
large_products80cc20rnd100un_XGBoost_2,0.9400000000000001,20,0.45,1.0,0.6206896551724138
large_products20cc80rnd000un_LinearSVC_1,0.805,16,1.0,1.0,1.0
large_products50cc50rnd100un_XGBoost_2,0.98,4,1.0,1.0,1.0
small_products50cc50rnd050un_DecisionTree_2,0.89,504,0.27380952380952384,1.0,0.42990654205607476
large_products20cc80rnd050un_LogisticRegression_2,0.99,6,1.0,1.0,1.0
medium_products80cc20rnd100un_DecisionTree_2,0.9450000000000001,2,0.5,1.0,0.6666666666666666
small_products50cc50rnd000un_DecisionTree_2,0.8200000000000001,743,0.29071332436069985,1.0,0.4504692387904067
large_products20cc80rnd100un_RandomForest_3,0.985,2,1.0,1.0,1.0
large_products80cc20rnd050un_RandomForest_1,1.0,1,1.0,1.0,1.0
large_products80cc20rnd050un_RandomForest_2,0.975,4,1.0,1.0,1.0
medium_products80cc20rnd000un_NaiveBayes_2,0.975,995,0.2,1.0,0.3333333333333333
small_products80cc20rnd000un_DecisionTree_3,0.8250000000000001,463,0.23974082073434125,1.0,0.3867595818815331
small_products50cc50rnd050un_LogisticRegression_1,0.9400000000000001,7,1.0,1.0,1.0
medium_products50cc50rnd100un_LogisticRegression_2,0.965,9,0.7777777777777778,1.0,0.875
medium_products50cc50rnd050un_XGBoost_2,0.885,11,1.0,1.0,1.0
medium_products20cc80rnd100un_RandomForest_3,0.935,1,1.0,1.0,1.0
large_products80cc20rnd050un_XGBoost_1,0.98,3,1.0,1.0,1.0
medium_products20cc80rnd000un_LinearSVC_3,0.8250000000000001,14,1.0,1.0,1.0
small_products20cc80rnd050un_DecisionTree_2,0.865,685,0.36642335766423356,1.0,0.5363247863247863
medium_products80cc20rnd000un_LogisticRegression_3,0.935,2,0.5,1.0,0.6666666666666666
large_products50cc50rnd000un_DecisionTree_2,0.935,90,0.45555555555555555,1.0,0.6259541984732825
large_products50cc50rnd100un_LinearSVC_1,0.735,6,0.8333333333333334,1.0,0.9090909090909091
medium_products80cc20rnd050un_RandomForest_2,0.91,2,1.0,1.0,1.0
small_products50cc50rnd050un_LogisticRegression_2,0.9400000000000001,7,1.0,1.0,1.0
small_products50cc50rnd050un_DecisionTree_1,0.905,80,0.375,1.0,0.5454545454545454
medium_products80cc20rnd100un_RandomForest_3,0.905,1,1.0,1.0,1.0
medium_products50cc50rnd050un_XGBoost_3,0.975,4,1.0,1.0,1.0
small_products80cc20rnd100un_DecisionTree_3,0.8250000000000001,460,0.2673913043478261,1.0,0.4219554030874786
small_products20cc80rnd100un_XGBoost_1,0.89,452,0.413716814159292,1.0,0.5852895148669797
small_products20cc80rnd100un_LogisticRegression_1,0.995,33,0.6060606060606061,1.0,0.7547169811320755
medium_products80cc20rnd100un_NaiveBayes_1,0.9400000000000001,1437,0.16423103688239388,1.0,0.2821279139270771
small_products20cc80rnd000un_XGBoost_1,0.9500000000000001,107,0.5327102803738317,1.0,0.6951219512195121
medium_products80cc20rnd050un_LinearSVC_3,0.715,2,0.5,1.0,0.6666666666666666
large_products20cc80rnd000un_LogisticRegression_2,0.99,6,1.0,1.0,1.0
medium_products20cc80rnd100un_LinearSVC_1,0.855,5,1.0,1.0,1.0
medium_products50cc50rnd050un_DecisionTree_2,0.855,82,0.4146341463414634,1.0,0.5862068965517241
small_products80cc20rnd100un_RandomForest_3,0.855,76,0.34210526315789475,1.0,0.5098039215686274
medium_products20cc80rnd100un_RandomForest_1,0.925,1,1.0,1.0,1.0
large_products50cc50rnd050un_NaiveBayes_3,0.995,985,0.2467005076142132,1.0,0.3957654723127036
medium_products20cc80rnd100un_XGBoost_1,0.99,9,0.5555555555555556,1.0,0.7142857142857143
small_products50cc50rnd050un_LinearSVC_3,0.745,7,1.0,1.0,1.0
small_products50cc50rnd000un_NaiveBayes_3,0.995,1071,0.23529411764705882,1.0,0.38095238095238093
small_products80cc20rnd000un_RandomForest_1,0.8150000000000001,261,0.24521072796934865,1.0,0.39384615384615385
large_products80cc20rnd050un_LinearSVC_2,0.67,32,0.4375,1.0,0.6086956521739131
small_products80cc20rnd050un_NaiveBayes_3,0.245,1684,0.17577197149643706,1.0,0.298989898989899
large_products20cc80rnd100un_NaiveBayes_1,1.0,227,0.34801762114537443,1.0,0.5163398692810458
large_products20cc80rnd000un_LogisticRegression_3,0.99,6,1.0,1.0,1.0
large_products50cc50rnd000un_DecisionTree_1,0.935,90,0.45555555555555555,1.0,0.6259541984732825
small_products20cc80rnd000un_LogisticRegression_3,0.995,20,0.95,1.0,0.9743589743589743
small_products50cc50rnd100un_XGBoost_1,0.9450000000000001,59,0.5084745762711864,1.0,0.6741573033707865
medium_products20cc80rnd050un_LogisticRegression_2,0.995,5,1.0,1.0,1.0
medium_products80cc20rnd000un_DecisionTree_1,0.96,132,0.22727272727272727,1.0,0.37037037037037035
small_products20cc80rnd000un_LinearSVC_2,0.925,3,1.0,1.0,1.0
medium_products50cc50rnd050un_LinearSVC_1,0.805,1,1.0,1.0,1.0
small_products80cc20rnd050un_XGBoost_2,0.855,376,0.2845744680851064,1.0,0.44306418219461696
large_products50cc50rnd100un_DecisionTree_2,0.86,349,0.3667621776504298,1.0,0.5366876310272537
medium_products80cc20rnd100un_RandomForest_1,0.895,7,0.5714285714285714,1.0,0.7272727272727273
small_products50cc50rnd000un_DecisionTree_1,0.905,72,0.4166666666666667,1.0,0.5882352941176471
medium_products80cc20rnd100un_LinearSVC_2,0.685,8,0.375,1.0,0.5454545454545454
medium_products80cc20rnd100un_LogisticRegression_1,0.93,2,0.5,1.0,0.6666666666666666
small_products80cc20rnd100un_LinearSVC_3,0.66,154,0.2922077922077922,1.0,0.45226130653266333
small_products20cc80rnd100un_DecisionTree_2,0.865,747,0.35475234270414996,1.0,0.5237154150197628
small_products50cc50rnd100un_LinearSVC_3,0.745,3,1.0,1.0,1.0
large_products50cc50rnd050un_DecisionTree_1,0.935,103,0.33980582524271846,1.0,0.5072463768115942
large_products50cc50rnd050un_XGBoost_2,0.975,6,1.0,1.0,1.0
large_products20cc80rnd050un_LogisticRegression_3,0.99,6,1.0,1.0,1.0
small_products80cc20rnd050un_NaiveBayes_1,0.245,1684,0.17577197149643706,1.0,0.298989898989899
medium_products50cc50rnd000un_RandomForest_3,0.865,5,1.0,1.0,1.0
medium_products20cc80rnd100un_LogisticRegression_1,0.995,6,1.0,1.0,1.0
medium_products80cc20rnd000un_RandomForest_2,0.91,1,1.0,1.0,1.0
medium_products50cc50rnd050un_RandomForest_3,0.855,9,1.0,1.0,1.0
small_products20cc80rnd000un_RandomForest_3,0.91,117,0.5726495726495726,1.0,0.7282608695652174
small_products20cc80rnd000un_LogisticRegression_1,0.995,20,0.95,1.0,0.9743589743589743
small_products50cc50rnd100un_DecisionTree_1,0.905,98,0.32653061224489793,1.0,0.49230769230769234
large_products20cc80rnd050un_XGBoost_1,0.525,51,0.5882352941176471,1.0,0.7407407407407407
medium_products20cc80rnd100un_DecisionTree_3,0.89,662,0.37613293051359514,1.0,0.5466520307354555
small_products50cc50rnd000un_XGBoost_1,0.93,95,0.43157894736842106,1.0,0.6029411764705882
large_products20cc80rnd000un_RandomForest_2,0.98,11,1.0,1.0,1.0
large_products50cc50rnd000un_LogisticRegression_3,0.925,8,1.0,1.0,1.0
medium_products80cc20rnd000un_LinearSVC_3,0.6900000000000001,3,1.0,1.0,1.0
large_products20cc80rnd000un_LogisticRegression_1,0.99,6,1.0,1.0,1.0
small_products50cc50rnd000un_LogisticRegression_2,0.9400000000000001,3,1.0,1.0,1.0
small_products20cc80rnd000un_XGBoost_3,0.98,3,1.0,1.0,1.0
small_products50cc50rnd000un_RandomForest_1,0.93,2,1.0,1.0,1.0
small_products20cc80rnd000un_RandomForest_1,0.935,1,1.0,1.0,1.0
small_products50cc50rnd000un_RandomForest_2,0.895,101,0.39603960396039606,1.0,0.5673758865248227
small_products80cc20rnd000un_LogisticRegression_1,0.93,26,0.4230769230769231,1.0,0.5945945945945946
medium_products80cc20rnd050un_XGBoost_1,0.985,3,1.0,1.0,1.0
large_products20cc80rnd000un_XGBoost_3,0.995,9,1.0,1.0,1.0
small_products20cc80rnd050un_RandomForest_2,0.93,2,1.0,1.0,1.0
medium_products20cc80rnd000un_NaiveBayes_1,1.0,124,0.4274193548387097,1.0,0.5988700564971752
medium_products20cc80rnd050un_XGBoost_3,0.985,4,1.0,1.0,1.0
medium_products20cc80rnd050un_RandomForest_3,0.9,7,0.7142857142857143,1.0,0.8333333333333334
small_products20cc80rnd000un_LinearSVC_1,0.925,3,1.0,1.0,1.0
large_products50cc50rnd000un_XGBoost_1,0.96,11,1.0,1.0,1.0
small_products50cc50rnd000un_LinearSVC_3,0.74,3,1.0,1.0,1.0
large_products80cc20rnd000un_XGBoost_1,0.975,4,1.0,1.0,1.0
medium_products80cc20rnd050un_XGBoost_2,0.99,1,1.0,1.0,1.0
medium_products50cc50rnd000un_LogisticRegression_1,0.9550000000000001,9,1.0,1.0,1.0
large_products50cc50rnd000un_RandomForest_3,0.98,5,1.0,1.0,1.0
large_products80cc20rnd000un_LogisticRegression_3,0.925,4,0.75,1.0,0.8571428571428571
small_products20cc80rnd100un_XGBoost_2,0.9500000000000001,225,0.4488888888888889,1.0,0.6196319018404908
large_products20cc80rnd100un_DecisionTree_2,0.865,681,0.3671071953010279,1.0,0.5370569280343717
small_products80cc20rnd000un_LinearSVC_3,0.705,4,1.0,1.0,1.0
medium_products20cc80rnd000un_LinearSVC_2,0.8250000000000001,14,1.0,1.0,1.0
large_products80cc20rnd000un_LinearSVC_3,0.725,3,0.6666666666666666,1.0,0.8
large_products20cc80rnd050un_NaiveBayes_1,1.0,145,0.4413793103448276,1.0,0.6124401913875598
large_products80cc20rnd050un_XGBoost_3,0.97,6,1.0,1.0,1.0
medium_products50cc50rnd000un_LogisticRegression_2,0.9550000000000001,9,1.0,1.0,1.0
small_products20cc80rnd050un_DecisionTree_3,0.865,685,0.36642335766423356,1.0,0.5363247863247863
large_products20cc80rnd050un_LinearSVC_2,0.8150000000000001,12,1.0,1.0,1.0
large_products80cc20rnd050un_LogisticRegression_1,0.875,20,0.45,1.0,0.6206896551724138
large_products80cc20rnd000un_LinearSVC_1,0.725,3,0.6666666666666666,1.0,0.8
large_products80cc20rnd100un_NaiveBayes_3,0.985,1326,0.16591251885369532,1.0,0.2846054333764554
large_products80cc20rnd050un_DecisionTree_1,0.795,467,0.2762312633832976,1.0,0.43288590604026844
large_products20cc80rnd000un_LinearSVC_3,0.805,16,1.0,1.0,1.0
large_products20cc80rnd100un_LogisticRegression_1,0.99,2,1.0,1.0,1.0
medium_products20cc80rnd050un_RandomForest_1,0.88,16,1.0,1.0,1.0
medium_products50cc50rnd000un_DecisionTree_1,0.755,324,0.3055555555555556,1.0,0.46808510638297873
medium_products50cc50rnd050un_LogisticRegression_3,0.98,1,1.0,1.0,1.0
small_products80cc20rnd050un_RandomForest_2,0.8,347,0.30835734870317005,1.0,0.4713656387665198
medium_products20cc80rnd000un_RandomForest_1,0.89,12,1.0,1.0,1.0
medium_products50cc50rnd000un_LinearSVC_3,0.755,7,1.0,1.0,1.0
medium_products20cc80rnd100un_DecisionTree_1,0.9450000000000001,179,0.4245810055865922,1.0,0.596078431372549
small_products20cc80rnd000un_LogisticRegression_2,0.995,20,0.95,1.0,0.9743589743589743
medium_products50cc50rnd100un_RandomForest_3,0.86,7,1.0,1.0,1.0
medium_products80cc20rnd100un_DecisionTree_1,0.935,152,0.20394736842105263,1.0,0.33879781420765026
large_products20cc80rnd000un_XGBoost_2,0.525,11,1.0,1.0,1.0
small_products20cc80rnd100un_DecisionTree_1,0.865,747,0.35475234270414996,1.0,0.5237154150197628
large_products80cc20rnd100un_RandomForest_2,0.935,4,0.5,1.0,0.6666666666666666
large_products50cc50rnd100un_NaiveBayes_1,0.995,1154,0.22097053726169844,1.0,0.36195883605393897
medium_products50cc50rnd000un_DecisionTree_3,0.7000000000000001,347,0.3227665706051873,1.0,0.4880174291938998
medium_products50cc50rnd100un_XGBoost_1,0.81,7,1.0,1.0,1.0
large_products80cc20rnd050un_XGBoost_2,0.97,6,1.0,1.0,1.0
