timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-06T02:59:50,codecarbon,59839fd7-e52a-466a-9d72-ea7f13ede5cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,32610.39367423812,1.1271557240067853,3.4564309013455025e-05,36.96707006953812,271.64356633227123,20.0,0.32359013056964986,2.460145180336795,0.17506695712553516,2.9588022680319863,0.0,Germany,DEU,,,,Linux-5.14.0-611.30.1.el9_7.x86_64-x86_64-with-glibc2.34,3.10.14,3.2.0,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,60,machine,N,1.0,0.0
