dataset,threshold,count,precision,recall,f1
small_products80cc20rnd000un_DecisionTree_2,0.51,819,0.2222222222222222,1.0,0.36363636363636365
large_products20cc80rnd100un_LinearSVC_1,0.865,1,1.0,1.0,1.0
medium_products20cc80rnd100un_XGBoost_2,0.975,22,0.8636363636363636,1.0,0.926829268292683
large_products20cc80rnd100un_XGBoost_2,0.995,15,0.8,1.0,0.8888888888888888
small_products80cc20rnd100un_LinearSVC_1,0.8,2,1.0,1.0,1.0
medium_products50cc50rnd050un_LogisticRegression_1,0.995,1,1.0,1.0,1.0
medium_products50cc50rnd100un_LinearSVC_2,0.855,1,1.0,1.0,1.0
medium_products20cc80rnd100un_DecisionTree_2,0.87,207,0.4492753623188406,1.0,0.62
small_products20cc80rnd050un_NaiveBayes_3,1.0,240,0.4125,1.0,0.584070796460177
large_products50cc50rnd000un_LogisticRegression_1,0.9550000000000001,23,0.8260869565217391,1.0,0.9047619047619048
medium_products50cc50rnd100un_LinearSVC_1,0.855,1,1.0,1.0,1.0
medium_products20cc80rnd050un_LinearSVC_2,0.805,34,0.8235294117647058,1.0,0.9032258064516129
medium_products20cc80rnd100un_RandomForest_2,0.92,18,0.8333333333333334,1.0,0.9090909090909091
medium_products80cc20rnd100un_LinearSVC_1,0.79,3,0.6666666666666666,1.0,0.8
medium_products50cc50rnd000un_DecisionTree_2,0.86,40,0.55,1.0,0.7096774193548387
medium_products50cc50rnd000un_NaiveBayes_1,0.995,849,0.24499411071849234,1.0,0.3935666982024598
medium_products50cc50rnd050un_NaiveBayes_2,0.975,1017,0.24188790560471976,1.0,0.38954869358669836
small_products80cc20rnd100un_LogisticRegression_1,0.98,3,0.6666666666666666,1.0,0.8
medium_products20cc80rnd000un_NaiveBayes_2,1.0,151,0.423841059602649,1.0,0.5953488372093023
small_products20cc80rnd050un_LinearSVC_3,0.89,3,1.0,1.0,1.0
medium_products20cc80rnd100un_NaiveBayes_3,1.0,268,0.33955223880597013,1.0,0.5069637883008357
large_products50cc50rnd100un_RandomForest_2,0.91,17,0.8235294117647058,1.0,0.9032258064516129
medium_products50cc50rnd050un_LinearSVC_3,0.855,1,1.0,1.0,1.0
medium_products20cc80rnd000un_DecisionTree_2,0.935,59,0.559322033898305,1.0,0.717391304347826
small_products50cc50rnd050un_XGBoost_2,0.97,10,0.7,1.0,0.8235294117647058
small_products20cc80rnd050un_XGBoost_3,0.99,21,0.6190476190476191,1.0,0.7647058823529411
large_products80cc20rnd100un_LogisticRegression_3,0.98,2,1.0,1.0,1.0
medium_products80cc20rnd050un_LinearSVC_1,0.785,2,1.0,1.0,1.0
large_products50cc50rnd000un_XGBoost_2,0.975,25,0.84,1.0,0.9130434782608695
medium_products80cc20rnd100un_DecisionTree_3,0.54,493,0.2535496957403651,1.0,0.4045307443365696
small_products20cc80rnd100un_XGBoost_3,0.99,30,0.6666666666666666,1.0,0.8
small_products80cc20rnd050un_LogisticRegression_3,0.98,2,1.0,1.0,1.0
small_products20cc80rnd100un_DecisionTree_3,0.895,29,0.6206896551724138,1.0,0.7659574468085106
small_products80cc20rnd000un_DecisionTree_1,0.9550000000000001,120,0.25,1.0,0.4
small_products20cc80rnd050un_NaiveBayes_1,1.0,240,0.4125,1.0,0.584070796460177
medium_products20cc80rnd000un_LogisticRegression_3,0.98,44,0.8409090909090909,1.0,0.9135802469135802
medium_products20cc80rnd050un_XGBoost_1,0.9550000000000001,31,0.8387096774193549,1.0,0.9122807017543859
large_products20cc80rnd050un_LogisticRegression_1,0.985,34,0.8529411764705882,1.0,0.9206349206349206
small_products80cc20rnd100un_XGBoost_1,0.975,2,1.0,1.0,1.0
medium_products50cc50rnd100un_DecisionTree_2,0.86,69,0.30434782608695654,1.0,0.4666666666666667
medium_products50cc50rnd000un_LinearSVC_2,0.77,14,0.8571428571428571,1.0,0.9230769230769231
large_products80cc20rnd050un_LinearSVC_3,0.795,1,1.0,1.0,1.0
medium_products80cc20rnd000un_RandomForest_1,0.835,8,0.875,1.0,0.9333333333333333
small_products50cc50rnd000un_NaiveBayes_2,0.995,1075,0.23162790697674418,1.0,0.37613293051359514
small_products80cc20rnd050un_DecisionTree_2,0.67,234,0.2222222222222222,1.0,0.36363636363636365
small_products80cc20rnd100un_LogisticRegression_3,0.98,3,0.6666666666666666,1.0,0.8
large_products50cc50rnd000un_LinearSVC_3,0.745,24,0.8333333333333334,1.0,0.9090909090909091
small_products50cc50rnd000un_NaiveBayes_1,0.995,1075,0.23162790697674418,1.0,0.37613293051359514
medium_products20cc80rnd100un_LogisticRegression_3,0.97,137,0.5328467153284672,1.0,0.6952380952380952
large_products80cc20rnd000un_XGBoost_2,0.99,5,1.0,1.0,1.0
medium_products50cc50rnd100un_NaiveBayes_2,0.995,1097,0.22060164083865086,1.0,0.3614637789395071
large_products20cc80rnd050un_NaiveBayes_3,1.0,182,0.4340659340659341,1.0,0.6053639846743295
medium_products20cc80rnd000un_XGBoost_1,0.97,4,0.75,1.0,0.8571428571428571
large_products80cc20rnd100un_LinearSVC_1,0.81,2,1.0,1.0,1.0
large_products50cc50rnd050un_NaiveBayes_2,0.99,1005,0.24477611940298508,1.0,0.3932853717026379
small_products80cc20rnd100un_XGBoost_2,0.98,4,0.75,1.0,0.8571428571428571
medium_products20cc80rnd000un_XGBoost_3,0.965,9,0.8888888888888888,1.0,0.9411764705882353
medium_products20cc80rnd050un_LinearSVC_3,0.805,34,0.8235294117647058,1.0,0.9032258064516129
small_products20cc80rnd000un_NaiveBayes_2,1.0,179,0.43575418994413406,1.0,0.6070038910505836
medium_products50cc50rnd100un_RandomForest_2,0.86,16,0.9375,1.0,0.967741935483871
small_products50cc50rnd000un_DecisionTree_3,0.77,86,0.4069767441860465,1.0,0.5785123966942148
medium_products80cc20rnd000un_LogisticRegression_2,0.9,67,0.373134328358209,1.0,0.5434782608695652
small_products50cc50rnd100un_XGBoost_3,0.985,10,0.6,1.0,0.75
large_products80cc20rnd000un_XGBoost_3,0.985,6,0.8333333333333334,1.0,0.9090909090909091
large_products20cc80rnd100un_NaiveBayes_2,1.0,250,0.348,1.0,0.516320474777448
medium_products50cc50rnd100un_XGBoost_3,0.995,1,1.0,1.0,1.0
medium_products20cc80rnd100un_NaiveBayes_1,1.0,268,0.33955223880597013,1.0,0.5069637883008357
large_products50cc50rnd050un_LogisticRegression_3,0.985,6,0.6666666666666666,1.0,0.8
medium_products80cc20rnd050un_NaiveBayes_1,0.115,1670,0.1784431137724551,1.0,0.30284552845528456
large_products50cc50rnd100un_XGBoost_1,0.98,13,0.9230769230769231,1.0,0.96
medium_products80cc20rnd000un_XGBoost_2,0.9550000000000001,3,1.0,1.0,1.0
large_products20cc80rnd100un_NaiveBayes_3,1.0,250,0.348,1.0,0.516320474777448
medium_products80cc20rnd050un_XGBoost_3,0.99,4,1.0,1.0,1.0
large_products50cc50rnd000un_DecisionTree_3,0.925,219,0.3607305936073059,1.0,0.5302013422818792
small_products50cc50rnd050un_NaiveBayes_3,0.99,1073,0.23671947809878843,1.0,0.38281838733986434
large_products80cc20rnd100un_LogisticRegression_2,0.98,2,1.0,1.0,1.0
medium_products20cc80rnd000un_NaiveBayes_3,1.0,151,0.423841059602649,1.0,0.5953488372093023
large_products80cc20rnd050un_LogisticRegression_2,0.975,1,1.0,1.0,1.0
large_products80cc20rnd050un_LogisticRegression_3,0.975,1,1.0,1.0,1.0
medium_products50cc50rnd050un_DecisionTree_3,0.93,142,0.34507042253521125,1.0,0.5130890052356021
small_products20cc80rnd050un_LogisticRegression_1,0.995,25,0.72,1.0,0.8372093023255814
small_products50cc50rnd000un_LogisticRegression_3,0.98,11,0.8181818181818182,1.0,0.9
small_products80cc20rnd050un_RandomForest_3,0.9500000000000001,2,0.5,1.0,0.6666666666666666
small_products50cc50rnd100un_NaiveBayes_3,1.0,201,0.23880597014925373,1.0,0.3855421686746988
medium_products50cc50rnd050un_RandomForest_1,0.895,8,0.875,1.0,0.9333333333333333
small_products80cc20rnd100un_XGBoost_3,0.965,2,0.5,1.0,0.6666666666666666
large_products20cc80rnd000un_NaiveBayes_1,1.0,142,0.4014084507042254,1.0,0.5728643216080402
large_products50cc50rnd100un_NaiveBayes_3,0.995,1130,0.21858407079646017,1.0,0.3587509077705156
small_products50cc50rnd000un_XGBoost_3,0.99,2,0.5,1.0,0.6666666666666666
medium_products50cc50rnd050un_RandomForest_2,0.85,23,0.8260869565217391,1.0,0.9047619047619048
large_products50cc50rnd000un_NaiveBayes_3,0.995,923,0.24485373781148428,1.0,0.39338555265448216
small_products80cc20rnd000un_XGBoost_2,0.965,15,0.3333333333333333,1.0,0.5
large_products20cc80rnd100un_DecisionTree_1,0.915,403,0.37965260545905705,1.0,0.5503597122302158
large_products80cc20rnd100un_NaiveBayes_2,0.9450000000000001,1445,0.16332179930795848,1.0,0.280785246876859
large_products20cc80rnd000un_NaiveBayes_2,1.0,142,0.4014084507042254,1.0,0.5728643216080402
small_products20cc80rnd000un_DecisionTree_3,0.895,29,0.8275862068965517,1.0,0.9056603773584906
small_products50cc50rnd000un_LinearSVC_1,0.8150000000000001,6,1.0,1.0,1.0
medium_products80cc20rnd100un_LogisticRegression_3,0.97,5,0.6,1.0,0.75
small_products50cc50rnd100un_LogisticRegression_3,0.985,18,0.5555555555555556,1.0,0.7142857142857143
small_products50cc50rnd000un_LinearSVC_2,0.8150000000000001,6,1.0,1.0,1.0
medium_products20cc80rnd000un_RandomForest_2,0.845,51,0.8235294117647058,1.0,0.9032258064516129
medium_products50cc50rnd000un_LogisticRegression_3,0.97,14,0.8571428571428571,1.0,0.9230769230769231
medium_products80cc20rnd100un_LogisticRegression_2,0.97,5,0.6,1.0,0.75
large_products80cc20rnd000un_NaiveBayes_2,0.965,1142,0.18388791593695272,1.0,0.3106508875739645
small_products20cc80rnd050un_LogisticRegression_3,0.995,25,0.72,1.0,0.8372093023255814
medium_products50cc50rnd000un_RandomForest_1,0.86,11,0.8181818181818182,1.0,0.9
medium_products20cc80rnd100un_LogisticRegression_2,0.97,137,0.5328467153284672,1.0,0.6952380952380952
large_products50cc50rnd050un_XGBoost_3,0.98,20,0.9,1.0,0.9473684210526315
medium_products80cc20rnd100un_XGBoost_1,0.93,121,0.4214876033057851,1.0,0.5930232558139535
small_products50cc50rnd100un_LinearSVC_1,0.8300000000000001,9,0.6666666666666666,1.0,0.8
large_products20cc80rnd050un_RandomForest_3,0.9550000000000001,29,0.8275862068965517,1.0,0.9056603773584906
medium_products20cc80rnd000un_DecisionTree_1,0.935,54,0.6111111111111112,1.0,0.7586206896551724
small_products20cc80rnd100un_NaiveBayes_3,1.0,335,0.3283582089552239,1.0,0.4943820224719101
medium_products80cc20rnd000un_XGBoost_1,0.98,7,1.0,1.0,1.0
large_products50cc50rnd100un_LogisticRegression_2,0.98,12,0.5833333333333334,1.0,0.7368421052631579
large_products50cc50rnd100un_NaiveBayes_2,0.995,1130,0.21858407079646017,1.0,0.3587509077705156
large_products20cc80rnd050un_DecisionTree_1,0.915,356,0.3848314606741573,1.0,0.5557809330628803
medium_products80cc20rnd000un_DecisionTree_2,0.805,314,0.2611464968152866,1.0,0.41414141414141414
medium_products50cc50rnd050un_NaiveBayes_1,0.975,1017,0.24188790560471976,1.0,0.38954869358669836
large_products50cc50rnd050un_DecisionTree_3,0.925,241,0.34439834024896265,1.0,0.5123456790123457
large_products20cc80rnd000un_RandomForest_1,0.96,32,0.84375,1.0,0.9152542372881356
large_products80cc20rnd050un_NaiveBayes_3,0.20500000000000002,1657,0.1780325890162945,1.0,0.30225409836065575
small_products50cc50rnd100un_RandomForest_3,0.935,3,1.0,1.0,1.0
large_products50cc50rnd100un_RandomForest_1,0.9500000000000001,9,0.8888888888888888,1.0,0.9411764705882353
small_products50cc50rnd100un_LogisticRegression_1,0.985,18,0.5555555555555556,1.0,0.7142857142857143
small_products80cc20rnd050un_NaiveBayes_2,0.33,1673,0.17573221757322174,1.0,0.298932384341637
large_products20cc80rnd100un_RandomForest_1,0.995,13,0.8461538461538461,1.0,0.9166666666666666
large_products80cc20rnd050un_RandomForest_3,0.995,3,1.0,1.0,1.0
large_products50cc50rnd050un_LogisticRegression_1,0.985,6,0.6666666666666666,1.0,0.8
small_products50cc50rnd000un_RandomForest_3,0.93,7,0.7142857142857143,1.0,0.8333333333333334
large_products20cc80rnd100un_DecisionTree_3,0.915,409,0.3691931540342298,1.0,0.5392857142857143
small_products80cc20rnd100un_RandomForest_1,0.9,1,1.0,1.0,1.0
small_products50cc50rnd100un_DecisionTree_3,0.77,144,0.2847222222222222,1.0,0.44324324324324327
large_products50cc50rnd050un_LogisticRegression_2,0.985,6,0.6666666666666666,1.0,0.8
medium_products50cc50rnd100un_RandomForest_1,0.87,7,0.8571428571428571,1.0,0.9230769230769231
medium_products20cc80rnd050un_NaiveBayes_2,1.0,194,0.42783505154639173,1.0,0.5992779783393501
small_products50cc50rnd050un_XGBoost_1,0.99,2,1.0,1.0,1.0
large_products80cc20rnd100un_XGBoost_2,0.995,2,0.5,1.0,0.6666666666666666
large_products20cc80rnd000un_LinearSVC_1,0.785,35,0.8571428571428571,1.0,0.9230769230769231
large_products50cc50rnd100un_XGBoost_2,0.985,12,0.9166666666666666,1.0,0.9565217391304348
small_products50cc50rnd050un_DecisionTree_2,0.98,33,0.5151515151515151,1.0,0.68
large_products20cc80rnd050un_LogisticRegression_2,0.985,34,0.8529411764705882,1.0,0.9206349206349206
medium_products80cc20rnd100un_DecisionTree_2,0.905,276,0.2898550724637681,1.0,0.449438202247191
small_products50cc50rnd000un_DecisionTree_2,0.97,46,0.5217391304347826,1.0,0.6857142857142857
large_products20cc80rnd100un_RandomForest_3,1.0,4,1.0,1.0,1.0
large_products80cc20rnd050un_RandomForest_1,0.9450000000000001,6,0.8333333333333334,1.0,0.9090909090909091
large_products80cc20rnd050un_RandomForest_2,0.935,7,0.8571428571428571,1.0,0.9230769230769231
medium_products80cc20rnd000un_NaiveBayes_2,0.9500000000000001,1115,0.18295964125560538,1.0,0.30932524639878695
small_products80cc20rnd000un_DecisionTree_3,0.925,28,0.39285714285714285,1.0,0.5641025641025641
small_products50cc50rnd050un_LogisticRegression_1,0.995,3,0.6666666666666666,1.0,0.8
medium_products50cc50rnd100un_LogisticRegression_2,0.93,152,0.5,1.0,0.6666666666666666
medium_products50cc50rnd050un_XGBoost_2,0.965,9,0.8888888888888888,1.0,0.9411764705882353
medium_products20cc80rnd100un_RandomForest_3,0.985,8,0.875,1.0,0.9333333333333333
large_products80cc20rnd050un_XGBoost_1,0.975,8,0.875,1.0,0.9333333333333333
medium_products20cc80rnd000un_LinearSVC_3,0.78,46,0.8260869565217391,1.0,0.9047619047619048
small_products20cc80rnd050un_DecisionTree_2,0.98,62,0.4838709677419355,1.0,0.6521739130434783
medium_products80cc20rnd000un_LogisticRegression_3,0.9,67,0.373134328358209,1.0,0.5434782608695652
large_products50cc50rnd000un_DecisionTree_2,0.925,213,0.37089201877934275,1.0,0.541095890410959
large_products50cc50rnd100un_LinearSVC_1,0.84,1,1.0,1.0,1.0
medium_products80cc20rnd050un_RandomForest_2,0.965,1,1.0,1.0,1.0
small_products50cc50rnd050un_LogisticRegression_2,0.995,3,0.6666666666666666,1.0,0.8
small_products50cc50rnd050un_DecisionTree_1,0.87,112,0.375,1.0,0.5454545454545454
medium_products80cc20rnd100un_RandomForest_3,0.965,1,1.0,1.0,1.0
medium_products50cc50rnd050un_XGBoost_3,0.99,7,1.0,1.0,1.0
small_products80cc20rnd100un_DecisionTree_3,0.905,58,0.1896551724137931,1.0,0.3188405797101449
small_products20cc80rnd100un_XGBoost_1,0.985,1,1.0,1.0,1.0
small_products20cc80rnd100un_LogisticRegression_1,0.985,107,0.5514018691588785,1.0,0.7108433734939759
medium_products80cc20rnd100un_NaiveBayes_1,0.8250000000000001,1512,0.16203703703703703,1.0,0.2788844621513944
small_products20cc80rnd000un_XGBoost_1,0.985,5,0.8,1.0,0.8888888888888888
medium_products80cc20rnd050un_LinearSVC_3,0.785,2,1.0,1.0,1.0
large_products20cc80rnd000un_LogisticRegression_2,0.98,36,0.8333333333333334,1.0,0.9090909090909091
medium_products20cc80rnd100un_LinearSVC_1,0.89,2,1.0,1.0,1.0
medium_products50cc50rnd050un_DecisionTree_2,0.86,75,0.36,1.0,0.5294117647058824
small_products80cc20rnd100un_RandomForest_3,0.89,79,0.35443037974683544,1.0,0.5233644859813084
medium_products20cc80rnd100un_RandomForest_1,0.9400000000000001,17,0.8235294117647058,1.0,0.9032258064516129
large_products50cc50rnd050un_NaiveBayes_3,0.99,1005,0.24477611940298508,1.0,0.3932853717026379
medium_products20cc80rnd100un_XGBoost_1,0.9450000000000001,46,0.8478260869565217,1.0,0.9176470588235294
small_products50cc50rnd050un_LinearSVC_3,0.8300000000000001,10,0.6,1.0,0.75
small_products50cc50rnd000un_NaiveBayes_3,0.995,1075,0.23162790697674418,1.0,0.37613293051359514
small_products80cc20rnd000un_RandomForest_1,0.9,1,1.0,1.0,1.0
large_products80cc20rnd050un_LinearSVC_2,0.795,1,1.0,1.0,1.0
small_products80cc20rnd050un_NaiveBayes_3,0.33,1673,0.17573221757322174,1.0,0.298932384341637
large_products20cc80rnd100un_NaiveBayes_1,1.0,250,0.348,1.0,0.516320474777448
large_products20cc80rnd000un_LogisticRegression_3,0.98,36,0.8333333333333334,1.0,0.9090909090909091
large_products50cc50rnd000un_DecisionTree_1,0.925,213,0.37089201877934275,1.0,0.541095890410959
small_products20cc80rnd000un_LogisticRegression_3,0.995,18,0.8888888888888888,1.0,0.9411764705882353
small_products50cc50rnd100un_XGBoost_1,0.98,28,0.4642857142857143,1.0,0.6341463414634146
medium_products20cc80rnd050un_LogisticRegression_2,0.995,5,0.8,1.0,0.8888888888888888
medium_products80cc20rnd000un_DecisionTree_1,0.805,314,0.2611464968152866,1.0,0.41414141414141414
small_products20cc80rnd000un_LinearSVC_2,0.8,45,0.8444444444444444,1.0,0.9156626506024096
medium_products50cc50rnd050un_LinearSVC_1,0.855,1,1.0,1.0,1.0
small_products80cc20rnd050un_XGBoost_2,0.915,162,0.35802469135802467,1.0,0.5272727272727272
large_products50cc50rnd100un_DecisionTree_2,0.985,68,0.36764705882352944,1.0,0.5376344086021505
medium_products80cc20rnd100un_RandomForest_1,0.985,1,1.0,1.0,1.0
small_products50cc50rnd000un_DecisionTree_1,0.85,128,0.375,1.0,0.5454545454545454
medium_products80cc20rnd100un_LinearSVC_2,0.79,3,0.6666666666666666,1.0,0.8
medium_products80cc20rnd100un_LogisticRegression_1,0.97,5,0.6,1.0,0.75
small_products80cc20rnd100un_LinearSVC_3,0.8,2,1.0,1.0,1.0
small_products20cc80rnd100un_DecisionTree_2,0.96,211,0.38388625592417064,1.0,0.5547945205479452
small_products50cc50rnd100un_LinearSVC_3,0.8300000000000001,9,0.6666666666666666,1.0,0.8
large_products50cc50rnd050un_DecisionTree_1,0.925,241,0.34854771784232363,1.0,0.5169230769230769
large_products50cc50rnd050un_XGBoost_2,0.985,20,0.9,1.0,0.9473684210526315
large_products20cc80rnd050un_LogisticRegression_3,0.985,34,0.8529411764705882,1.0,0.9206349206349206
small_products80cc20rnd050un_NaiveBayes_1,0.33,1673,0.17573221757322174,1.0,0.298932384341637
medium_products50cc50rnd000un_RandomForest_3,0.875,18,0.8333333333333334,1.0,0.9090909090909091
medium_products20cc80rnd100un_LogisticRegression_1,0.97,137,0.5328467153284672,1.0,0.6952380952380952
medium_products80cc20rnd000un_RandomForest_2,0.8250000000000001,8,0.875,1.0,0.9333333333333333
medium_products50cc50rnd050un_RandomForest_3,0.925,13,0.8461538461538461,1.0,0.9166666666666666
small_products20cc80rnd000un_RandomForest_3,0.87,32,0.875,1.0,0.9333333333333333
small_products20cc80rnd000un_LogisticRegression_1,0.995,18,0.8888888888888888,1.0,0.9411764705882353
small_products50cc50rnd100un_DecisionTree_1,0.7000000000000001,349,0.3667621776504298,1.0,0.5366876310272537
large_products20cc80rnd050un_XGBoost_1,0.995,21,0.9047619047619048,1.0,0.95
medium_products20cc80rnd100un_DecisionTree_3,0.87,197,0.4720812182741117,1.0,0.6413793103448275
small_products50cc50rnd000un_XGBoost_1,0.9500000000000001,141,0.41843971631205673,1.0,0.59
large_products20cc80rnd000un_RandomForest_2,0.9550000000000001,33,0.8484848484848485,1.0,0.9180327868852459
large_products50cc50rnd000un_LogisticRegression_3,0.9550000000000001,23,0.8260869565217391,1.0,0.9047619047619048
medium_products80cc20rnd000un_LinearSVC_3,0.6900000000000001,83,0.37349397590361444,1.0,0.543859649122807
large_products20cc80rnd000un_LogisticRegression_1,0.98,36,0.8333333333333334,1.0,0.9090909090909091
small_products50cc50rnd000un_LogisticRegression_2,0.98,11,0.8181818181818182,1.0,0.9
small_products20cc80rnd000un_XGBoost_3,0.975,109,0.6055045871559633,1.0,0.7542857142857143
small_products50cc50rnd000un_RandomForest_1,0.9400000000000001,1,1.0,1.0,1.0
small_products20cc80rnd000un_RandomForest_1,0.9450000000000001,7,0.8571428571428571,1.0,0.9230769230769231
small_products50cc50rnd000un_RandomForest_2,0.9400000000000001,1,1.0,1.0,1.0
small_products80cc20rnd000un_LogisticRegression_1,0.915,108,0.3611111111111111,1.0,0.5306122448979592
medium_products80cc20rnd050un_XGBoost_1,0.99,3,1.0,1.0,1.0
large_products20cc80rnd000un_XGBoost_3,0.99,35,0.8857142857142857,1.0,0.9393939393939394
small_products20cc80rnd050un_RandomForest_2,0.92,22,0.8181818181818182,1.0,0.9
medium_products20cc80rnd000un_NaiveBayes_1,1.0,151,0.423841059602649,1.0,0.5953488372093023
medium_products20cc80rnd050un_XGBoost_3,0.9400000000000001,51,0.8235294117647058,1.0,0.9032258064516129
medium_products20cc80rnd050un_RandomForest_3,0.9,32,0.84375,1.0,0.9152542372881356
small_products20cc80rnd000un_LinearSVC_1,0.8,45,0.8444444444444444,1.0,0.9156626506024096
large_products50cc50rnd000un_XGBoost_1,0.985,9,0.8888888888888888,1.0,0.9411764705882353
small_products50cc50rnd000un_LinearSVC_3,0.8150000000000001,6,1.0,1.0,1.0
large_products80cc20rnd000un_XGBoost_1,0.985,6,0.8333333333333334,1.0,0.9090909090909091
medium_products80cc20rnd050un_XGBoost_2,0.9550000000000001,1,1.0,1.0,1.0
medium_products50cc50rnd000un_LogisticRegression_1,0.97,14,0.8571428571428571,1.0,0.9230769230769231
large_products50cc50rnd000un_RandomForest_3,0.9,20,0.9,1.0,0.9473684210526315
large_products80cc20rnd000un_LogisticRegression_3,0.84,178,0.39325842696629215,1.0,0.5645161290322581
small_products20cc80rnd100un_XGBoost_2,0.995,1,1.0,1.0,1.0
large_products20cc80rnd100un_DecisionTree_2,0.915,407,0.3783783783783784,1.0,0.5490196078431373
small_products80cc20rnd000un_LinearSVC_3,0.7000000000000001,135,0.37777777777777777,1.0,0.5483870967741935
medium_products20cc80rnd000un_LinearSVC_2,0.78,46,0.8260869565217391,1.0,0.9047619047619048
large_products80cc20rnd000un_LinearSVC_3,0.655,194,0.39690721649484534,1.0,0.5682656826568265
large_products20cc80rnd050un_NaiveBayes_1,1.0,182,0.4340659340659341,1.0,0.6053639846743295
large_products80cc20rnd050un_XGBoost_3,0.985,4,1.0,1.0,1.0
medium_products50cc50rnd000un_LogisticRegression_2,0.97,14,0.8571428571428571,1.0,0.9230769230769231
small_products20cc80rnd050un_DecisionTree_3,0.895,34,0.8529411764705882,1.0,0.9206349206349206
large_products20cc80rnd050un_LinearSVC_2,0.795,37,0.8378378378378378,1.0,0.9117647058823529
large_products80cc20rnd050un_LogisticRegression_1,0.975,1,1.0,1.0,1.0
large_products80cc20rnd000un_LinearSVC_1,0.655,194,0.39690721649484534,1.0,0.5682656826568265
large_products80cc20rnd100un_NaiveBayes_3,0.9450000000000001,1445,0.16332179930795848,1.0,0.280785246876859
large_products80cc20rnd050un_DecisionTree_1,0.75,922,0.227765726681128,1.0,0.3710247349823322
large_products20cc80rnd000un_LinearSVC_3,0.785,35,0.8571428571428571,1.0,0.9230769230769231
large_products20cc80rnd100un_LogisticRegression_1,0.995,6,0.6666666666666666,1.0,0.8
medium_products20cc80rnd050un_RandomForest_1,0.885,44,0.8181818181818182,1.0,0.9
medium_products50cc50rnd000un_DecisionTree_1,0.9500000000000001,87,0.40229885057471265,1.0,0.5737704918032787
medium_products50cc50rnd050un_LogisticRegression_3,0.995,1,1.0,1.0,1.0
small_products80cc20rnd050un_RandomForest_2,0.905,1,1.0,1.0,1.0
medium_products20cc80rnd000un_RandomForest_1,0.87,36,0.8333333333333334,1.0,0.9090909090909091
medium_products50cc50rnd000un_LinearSVC_3,0.77,14,0.8571428571428571,1.0,0.9230769230769231
