timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-16T18:46:49,codecarbon,9e1e605a-4855-49fe-9ca5-8df5d00fe399,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.11248303204775,0.001358199884393104,2.5099566833566282e-05,195.79809609720002,16.33224561311378,20.0,0.00303499177936116,0.00024091297050965466,0.00028939222976720583,0.0035652969796380204,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0
