timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-12-29T15:10:01,codecarbon,54cd5f2b-5b43-4923-be2e-f1e0e126f969,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.836861812043935,3.924697804946486e-05,5.740496024115435e-06,17.030861905400002,19.985472566276663,20.0,2.993853522188939e-05,3.793975257337934e-05,3.5145673484334514e-05,0.0001030239612796,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.7,10,Intel(R) Xeon(R) Silver 4114 CPU @ 2.20GHz,1,1 x NVIDIA RTX 6000 Ada Generation,,,30,machine,N,1.0
2026-01-31T04:45:21,codecarbon,3950c41d-72f3-46bf-937a-db98f2d0143e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3884624750353396,2.6904580137642202e-05,1.1264393064096233e-05,37.55806189875,61.1608237918711,20.0,1.964547872372636e-05,4.0520310193414844e-05,1.0459175350196244e-05,7.062496426733745e-05,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.7,10,AMD EPYC 7713P 64-Core Processor,1,1 x NVIDIA A40,,,30,machine,N,1.0
