timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-16T18:45:43,codecarbon,7da06d27-21df-437a-9630-fa4b8981b7c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.9788768029538915,7.686664304967009e-05,1.931867882730242e-05,173.10487885200004,13.979490643191966,20.0,0.00016703960976688495,1.5438345684515298e-05,1.929824365522816e-05,0.0002017761991066284,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,10,AMD EPYC 7413 24-Core Processor,1,1 x NVIDIA RTX A6000,,,30,machine,N,1.0
