timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-13T12:01:09,codecarbon,9dd35f36-330a-4736-be4d-206f845ff7ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6517388800275512,5.845197188235036e-06,3.5388143119435064e-06,28.014107283,0,20.0,8.953252550594138e-06,0.0,6.3904859668885665e-06,1.5343738517482705e-05,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
