timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-13T01:02:00,codecarbon,e56e9a56-e9cd-490c-8e7f-1f038e342e3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.7373840539949,8.06049051882888e-05,4.8158604073526e-06,27.002135484,0,20.0,0.0001241757052074,0.0,8.741349334434038e-05,0.0002115891985517,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
2026-02-13T11:16:13,codecarbon,2675a37f-21d8-4eec-8f15-82a28162990a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.749450197967235,0.00010192187194379287,5.435992568723054e-06,32.8966415235,0,20.0,0.0001689573477357437,0.0,9.858923828287516e-05,0.0002675465860186189,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
