timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-01-30T14:55:26,codecarbon,45db865f-794a-4123-b537-e3bdf0dcb159,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.690260691975707,5.567814401470951e-05,4.762780358946781e-06,27.025759281272727,0,20.0,8.399678774738334e-05,0.0,6.215925376648859e-05,0.0001461560415138,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
2026-01-30T20:02:56,codecarbon,e3ce10d7-f91a-4def-9e66-8042c3aa80de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.86066700698575,5.6527598285055554e-05,4.765971277311948e-06,27.027022704545455,0,20.0,8.5280161698746e-05,0.0,6.31057112112305e-05,0.00014838587290997652,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
