timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-02-13T12:27:32,codecarbon,dfe91416-92ec-49ef-b030-b40de4f58b7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.816539020976052,2.2247783663223366e-05,4.619039431910373e-06,28.721500938000002,0,20.0,3.442823697639638e-05,0.0,2.397256014454696e-05,5.8400797120943345e-05,Germany,DEU,,,,Linux-5.14.0-611.27.1.el9_7.x86_64-x86_64-with-glibc2.34,3.9.25,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
