timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-01-30T23:10:21,codecarbon,bcfff1d8-3648-44ac-ac50-549ad5579c69,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.77371720201336,0.0001160926494245589,4.883235063245692e-06,27.97305756300001,0,20.0,0.00017824285615737073,0.0,0.00012650225323903013,0.00030474510939640083,Germany,DEU,,,,Linux-5.14.0-570.33.2.el9_6.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.7,20,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,0,,,,30,machine,N,1.0
